idcode,year,age,collgrad,occ_code,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
4870,75,25,0,6,0,1.764863,1.606819,1.635062,1.282731,1.555205,1.435748,1.165892,1.456517
4870,77,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4870,78,28,0,6,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
4870,80,30,0,6,0,1.907441,1.772958,1.711673,1.394016,1.691531,1.501154,1.272973,1.526748
4870,82,32,0,6,0,1.949053,1.82466,1.732483,1.429149,1.720992,1.518796,1.299512,1.553516
4870,83,33,0,6,0,1.966554,1.847349,1.740781,1.444706,1.730351,1.525791,1.309289,1.566615
4870,85,35,0,6,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
4870,87,37,0,6,0,2.014532,1.917028,1.759925,1.493531,1.731973,1.541598,1.325124,1.61712
4870,88,38,0,6,0,2.021019,1.929179,1.761198,1.502387,1.723425,1.542506,1.323263,1.629273
4871,71,20,0,6,0,1.582496,1.454072,1.547904,1.2078,1.404611,1.372454,.9902973,1.398518
4871,73,23,0,6,0,1.707694,1.591695,1.619158,1.298693,1.55087,1.433609,1.096444,1.444065
4871,75,24,0,6,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
4871,77,26,0,6,0,1.813067,1.710348,1.677769,1.377525,1.664898,1.483808,1.181642,1.487908
4871,78,27,0,6,0,1.843785,1.745684,1.694496,1.401122,1.695744,1.498107,1.205385,1.502143
4871,80,29,0,6,0,1.898614,1.810032,1.723736,1.444296,1.746693,1.523052,1.24589,1.530047
4871,82,31,0,6,0,1.944631,1.865949,1.747356,1.48211,1.783317,1.543128,1.277084,1.557192
4871,83,32,0,6,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
4871,85,34,0,6,0,1.997136,1.934017,1.77225,1.52878,1.811393,1.564113,1.306418,1.596491
4871,87,37,0,6,0,2.014532,1.917028,1.759925,1.493531,1.731973,1.541598,1.325124,1.61712
4871,88,38,0,6,0,2.021019,1.929179,1.761198,1.502387,1.723425,1.542506,1.323263,1.629273
4872,71,18,0,6,0,1.488017,1.351785,1.493377,1.140504,1.289199,1.325598,.9078944,1.367207
4872,75,22,0,6,0,1.652881,1.481843,1.572236,1.199878,1.430433,1.381897,1.073711,1.412106
4872,77,24,0,6,0,1.729738,1.567268,1.615525,1.256453,1.517196,1.419015,1.137493,1.441903
4872,78,25,0,6,0,1.764863,1.606819,1.635062,1.282731,1.555205,1.435748,1.165892,1.456517
4872,80,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4872,82,29,0,6,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4872,83,30,0,6,0,1.907441,1.772958,1.711673,1.394016,1.691531,1.501154,1.272973,1.526748
4872,85,32,0,6,0,1.949053,1.82466,1.732483,1.429149,1.720992,1.518796,1.299512,1.553516
4872,87,34,0,6,0,1.981853,1.86793,1.747674,1.458922,1.736128,1.531568,1.31674,1.579525
4872,88,35,0,6,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
4873,70,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
4873,71,22,0,3,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
4873,72,23,0,3,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
4873,73,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
4874,77,29,0,7,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4874,80,32,0,7,0,1.949053,1.82466,1.732483,1.429149,1.720992,1.518796,1.299512,1.553516
4874,82,34,0,7,0,1.981853,1.86793,1.747674,1.458922,1.736128,1.531568,1.31674,1.579525
4874,85,37,0,7,0,2.014532,1.917028,1.759925,1.493531,1.731973,1.541598,1.325124,1.61712
4874,87,39,0,7,0,2.025304,1.939222,1.761067,1.509903,1.711296,1.542198,1.319075,1.641237
4874,88,41,0,7,0,2.042548,2.01907,1.781166,1.590772,1.751559,1.570473,1.293394,1.681561
4875,73,24,0,7,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
4876,68,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
4876,71,24,0,6,0,1.785807,1.613275,1.659443,1.362285,1.548904,1.481411,1.287955,1.558481
4876,72,25,0,6,0,1.820932,1.652826,1.67898,1.388562,1.586913,1.498144,1.316354,1.573095
4876,73,26,0,6,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
4876,75,28,0,6,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
4876,85,38,0,6,0,2.092371,2.041272,1.829692,1.678076,1.830399,1.637447,1.463404,1.762817
4876,87,40,0,6,0,2.098738,2.05925,1.828025,1.691768,1.802559,1.635613,1.4527,1.786555
4876,88,41,0,6,0,2.098617,2.065077,1.825084,1.696604,1.783268,1.632869,1.443856,1.79814
4877,68,18,0,6,0,1.544086,1.397792,1.537295,1.246336,1.320908,1.387994,1.058357,1.483785
4877,70,20,0,6,0,1.623282,1.433993,1.567247,1.243774,1.361055,1.402306,1.151081,1.498131
4877,71,21,0,6,0,1.667218,1.481975,1.592403,1.275412,1.413389,1.423908,1.188791,1.513502
4877,72,22,0,6,0,1.708951,1.527849,1.616154,1.30571,1.462142,1.444293,1.224174,1.528684
4877,85,34,0,3,0,2.037922,1.913937,1.791592,1.564754,1.767837,1.593965,1.467202,1.696104
4879,75,24,1,1,0,1.903292,1.94245,1.782434,1.598718,1.984813,1.564828,1.511553,1.939476
4879,80,29,1,1,0,2.056885,2.119128,1.866069,1.716704,2.139045,1.636321,1.630272,2.010654
4879,82,31,1,1,0,2.143688,2.154965,1.909032,1.790492,2.132113,1.686249,1.82225,2.137412
4879,87,36,1,8,0,2.164113,2.211865,1.899579,1.755742,2.129292,1.652741,1.709039,2.085385
4880,73,19,0,6,0,1.521075,1.337897,1.496768,1.104965,1.273431,1.31709,.9605817,1.365991
4880,75,21,0,6,0,1.611149,1.435968,1.548485,1.169581,1.38168,1.361512,1.038329,1.396924
4880,77,23,0,6,0,1.692411,1.525609,1.594583,1.228836,1.475605,1.401064,1.106766,1.427099
4880,78,24,0,6,0,1.729738,1.567268,1.615525,1.256453,1.517196,1.419015,1.137493,1.441903
4880,80,26,0,6,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4880,82,28,0,6,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
4880,83,29,0,6,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4880,85,31,0,6,0,1.929348,1.799863,1.72278,1.412253,1.708052,1.510584,1.287406,1.540227
4880,87,33,0,6,0,1.966554,1.847349,1.740781,1.444706,1.730351,1.525791,1.309289,1.566615
4880,88,35,0,6,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
4881,70,24,1,8,1,1.999072,1.957869,1.758079,1.657511,1.985639,1.633028,1.678201,1.860962
4881,71,24,1,8,1,2.055141,2.003876,1.801997,1.763343,2.017348,1.695424,1.828663,1.977541
4881,77,30,1,8,1,2.176775,2.163559,1.854227,1.795074,2.159975,1.715167,1.813681,1.945808
4881,85,39,1,3,1,2.294638,2.329823,1.903621,1.910961,2.17974,1.756211,1.859784,2.060296
4881,88,42,1,4,1,2.294275,2.347304,1.894798,1.925469,2.121865,1.747981,1.833253,2.095051
4882,68,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
4882,69,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
4882,70,26,0,3,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
4882,71,27,0,3,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
4882,78,34,0,4,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
4882,85,41,0,4,1,2.138328,2.034489,1.756811,1.649565,1.752385,1.638672,1.460042,1.603048
4882,87,43,0,4,1,2.131477,2.039821,1.746714,1.655217,1.703058,1.629534,1.435372,1.62565
4882,88,44,0,3,1,2.124748,2.039325,1.739559,1.656032,1.673023,1.623139,1.419545,1.636667
4883,68,24,0,5,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
4883,69,25,0,5,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
4883,70,26,0,5,1,1.92413,1.791854,1.677989,1.506176,1.740989,1.584552,1.337968,1.42636
4883,71,27,0,5,1,1.954848,1.82719,1.694717,1.529773,1.771836,1.598851,1.361712,1.440596
4883,72,28,0,5,1,1.983364,1.860417,1.710039,1.55203,1.799101,1.611932,1.383128,1.454642
4883,73,29,0,5,1,2.009677,1.891538,1.723956,1.572947,1.822785,1.623796,1.402216,1.468499
4883,75,31,0,5,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
4883,77,33,0,5,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
4884,87,40,0,3,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
4884,88,42,0,3,1,2.192073,2.084216,1.796383,1.758893,1.761221,1.697108,1.599333,1.731022
4885,69,19,0,3,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
4885,70,20,0,6,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
4885,71,21,0,3,0,1.667218,1.481975,1.592403,1.275412,1.413389,1.423908,1.188791,1.513502
4885,72,22,0,3,0,1.708951,1.527849,1.616154,1.30571,1.462142,1.444293,1.224174,1.528684
4885,73,23,0,3,0,1.74848,1.571616,1.638501,1.334667,1.507314,1.46346,1.257228,1.543677
4885,75,25,0,3,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
4885,77,27,0,3,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
4885,78,28,0,3,0,1.92837,1.824919,1.753736,1.529211,1.754718,1.573584,1.377264,1.632768
4885,80,30,0,3,0,1.978793,1.885051,1.780166,1.569705,1.798505,1.596095,1.413113,1.660293
4885,82,32,0,3,0,2.020405,1.936753,1.800977,1.604838,1.827966,1.613737,1.439652,1.68706
4885,83,33,0,3,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
4885,85,35,0,3,0,2.066301,1.998497,1.821656,1.647487,1.845298,1.63107,1.462002,1.725791
4885,87,37,0,3,0,2.070601,1.963035,1.803843,1.599363,1.763682,1.603994,1.475586,1.733698
4885,88,38,0,3,0,2.077089,1.975186,1.805116,1.608219,1.755134,1.604903,1.473726,1.745851
4886,80,31,0,6,0,2.0007,1.911956,1.791274,1.587941,1.815026,1.605525,1.427546,1.673771
4886,82,33,0,6,0,2.037906,1.959442,1.809275,1.620394,1.837325,1.620732,1.44943,1.700159
4886,85,36,0,6,0,2.021125,1.968856,1.781821,1.553192,1.812204,1.572017,1.314335,1.621744
4887,75,24,0,7,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
4887,77,26,0,7,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4887,78,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4887,80,29,0,6,0,1.898614,1.810032,1.723736,1.444296,1.746693,1.523052,1.24589,1.530047
4888,68,14,0,7,0,1.272624,1.121918,1.367465,.9898319,1.015398,1.217278,.7151566,1.302312
4888,75,21,0,6,0,1.626432,1.502054,1.573061,1.239438,1.456946,1.394056,1.028007,1.41389
4888,77,23,0,6,0,1.707694,1.591695,1.619158,1.298693,1.55087,1.433609,1.096444,1.444065
4888,78,24,0,7,0,1.729738,1.567268,1.615525,1.256453,1.517196,1.419015,1.137493,1.441903
4888,82,28,0,7,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
4889,68,25,0,7,0,1.764863,1.606819,1.635062,1.282731,1.555205,1.435748,1.165892,1.456517
4889,69,26,0,7,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4889,70,27,0,7,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4889,72,29,0,7,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4889,73,30,0,7,0,1.922724,1.839044,1.736248,1.463873,1.766796,1.533699,1.262651,1.543714
4889,75,32,0,5,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
4889,77,34,0,5,0,1.997136,1.934017,1.77225,1.52878,1.811393,1.564113,1.306418,1.596491
4889,82,39,0,5,0,2.040587,2.005308,1.785643,1.57976,1.786561,1.574742,1.308753,1.658202
4889,83,40,0,6,0,2.042669,2.013243,1.784106,1.585936,1.770851,1.573216,1.302237,1.669977
4890,75,22,1,2,1,1.993567,1.984537,1.783284,1.776625,2.005851,1.690851,1.75456,1.96471
4890,77,24,1,1,1,2.070424,2.069962,1.826572,1.8332,2.092613,1.727969,1.818341,1.994506
4890,78,25,1,1,1,2.090266,2.043427,1.821533,1.78962,2.055357,1.712157,1.857063,1.992155
4890,80,27,1,3,1,2.153905,2.116206,1.856393,1.838154,2.120632,1.741971,1.906878,2.020815
4890,82,29,1,1,1,2.208734,2.180554,1.885632,1.881328,2.171581,1.766917,1.947383,2.048719
4890,83,30,1,1,1,2.232844,2.209566,1.898145,1.900905,2.191684,1.777564,1.964144,2.062386
4890,85,32,1,1,1,2.274456,2.261268,1.918955,1.936039,2.221145,1.795205,1.990682,2.089154
4890,88,35,1,7,1,2.264283,2.277005,1.895717,1.872857,2.206768,1.750142,1.86257,2.011306
4891,69,22,0,8,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
4891,71,24,0,8,1,1.89687,1.69478,1.659663,1.490935,1.624996,1.582155,1.444281,1.496933
4891,82,35,0,8,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
4892,68,23,1,8,1,1.961745,1.91621,1.737137,1.629894,1.944049,1.615077,1.647474,1.846159
4893,77,24,0,7,0,1.745021,1.633354,1.6401,1.326311,1.592461,1.451559,1.127171,1.458869
4893,78,25,0,7,0,1.780145,1.672905,1.659637,1.352588,1.63047,1.468292,1.15557,1.473483
4894,68,22,0,6,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
4894,77,31,0,4,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
4894,78,32,0,4,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
4894,82,36,0,4,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
4895,72,20,0,3,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
4895,73,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
4896,68,15,0,7,0,1.385845,1.228553,1.444968,1.135342,1.120929,1.30858,.9172947,1.435398
4896,69,16,0,6,0,1.440795,1.287074,1.477149,1.17368,1.19117,1.336269,.966643,1.451716
4896,70,17,0,6,0,1.493542,1.343487,1.507924,1.210678,1.257829,1.36274,1.013664,1.467845
4896,71,18,0,7,0,1.544086,1.397792,1.537295,1.246336,1.320908,1.387994,1.058357,1.483785
4897,75,26,0,7,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4897,77,28,0,7,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
4897,78,29,0,7,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4897,80,31,0,7,0,1.929348,1.799863,1.72278,1.412253,1.708052,1.510584,1.287406,1.540227
4897,82,33,0,7,0,1.981837,1.913435,1.765357,1.514563,1.805616,1.558335,1.298967,1.583581
4897,83,34,0,7,0,1.997136,1.934017,1.77225,1.52878,1.811393,1.564113,1.306418,1.596491
4897,85,36,0,7,0,2.021125,1.968856,1.781821,1.553192,1.812204,1.572017,1.314335,1.621744
4897,87,38,0,7,0,2.036302,1.995265,1.785774,1.572244,1.79869,1.575051,1.312941,1.646239
4897,88,39,0,7,0,2.040587,2.005308,1.785643,1.57976,1.786561,1.574742,1.308753,1.658202
4898,87,33,0,2,0,1.966554,1.847349,1.740781,1.444706,1.730351,1.525791,1.309289,1.566615
4898,88,35,0,2,0,1.994949,1.886404,1.753163,1.471799,1.738324,1.536129,1.321862,1.592246
4899,73,22,0,6,0,1.652881,1.481843,1.572236,1.199878,1.430433,1.381897,1.073711,1.412106
4899,75,24,0,6,0,1.729738,1.567268,1.615525,1.256453,1.517196,1.419015,1.137493,1.441903
4900,83,37,1,8,0,2.188086,2.29221,1.926833,1.835796,2.19959,1.687412,1.699184,2.114693
4900,85,39,1,8,0,2.198858,2.314403,1.927976,1.852168,2.178913,1.688011,1.693135,2.13881
4900,87,41,1,8,0,2.200819,2.328165,1.923499,1.86318,2.143911,1.683742,1.677776,2.162169
4900,88,43,1,3,0,2.193968,2.333497,1.913403,1.868831,2.094584,1.674604,1.653106,2.184771
4901,75,23,0,3,0,1.74848,1.571616,1.638501,1.334667,1.507314,1.46346,1.257228,1.543677
4902,68,24,0,6,0,1.729738,1.567268,1.615525,1.256453,1.517196,1.419015,1.137493,1.441903
4902,70,26,0,6,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4902,71,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4902,72,27,0,6,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4902,73,29,0,6,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4902,75,31,0,7,0,1.929348,1.799863,1.72278,1.412253,1.708052,1.510584,1.287406,1.540227
4903,87,41,0,6,0,2.027265,1.952984,1.75659,1.520915,1.676294,1.537928,1.303716,1.664596
4903,88,42,0,6,0,2.024941,1.956703,1.752244,1.524411,1.653421,1.533968,1.292544,1.675991
4904,70,22,0,6,0,1.724233,1.593936,1.64073,1.375567,1.537407,1.476837,1.213852,1.54565
4904,71,23,0,6,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
4904,77,29,0,6,0,1.954683,1.856039,1.767654,1.550128,1.778402,1.585448,1.396352,1.646625
4904,78,30,0,4,0,1.978793,1.885051,1.780166,1.569705,1.798505,1.596095,1.413113,1.660293
4905,73,20,0,6,0,1.582496,1.454072,1.547904,1.2078,1.404611,1.372454,.9902973,1.398518
4905,75,22,0,6,0,1.708951,1.527849,1.616154,1.30571,1.462142,1.444293,1.224174,1.528684
4905,80,27,0,6,0,1.884572,1.725605,1.713839,1.437096,1.652188,1.527958,1.36617,1.601756
4905,82,29,0,3,0,1.9394,1.789953,1.743078,1.48027,1.703137,1.552904,1.406674,1.629659
4905,83,30,0,6,0,1.96351,1.818965,1.755591,1.499847,1.72324,1.56355,1.423435,1.643327
4906,70,26,0,8,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4906,71,27,0,4,0,1.828502,1.679598,1.669921,1.331265,1.620479,1.465562,1.215707,1.485178
4906,72,28,0,4,0,1.857018,1.712826,1.685243,1.353522,1.647744,1.478643,1.237124,1.499224
4906,73,29,0,4,0,1.883331,1.743946,1.69916,1.374439,1.671428,1.490507,1.256212,1.513081
4907,77,26,1,8,0,2.012124,1.999365,1.839445,1.685907,2.013694,1.626929,1.726808,2.068128
4907,78,27,1,8,0,2.042842,2.0347,1.856172,1.709504,2.04454,1.641227,1.750552,2.082363
4907,80,29,1,3,0,2.056885,2.119128,1.866069,1.716704,2.139045,1.636321,1.630272,2.010654
4907,83,32,1,8,0,2.178675,2.245848,1.94331,1.877245,2.220318,1.727006,1.824034,2.167667
4907,88,37,1,3,0,2.228872,2.27213,1.946176,1.87177,2.156034,1.717263,1.859968,2.214306
4908,73,21,0,6,0,1.611149,1.435968,1.548485,1.169581,1.38168,1.361512,1.038329,1.396924
4908,75,23,0,6,0,1.692411,1.525609,1.594583,1.228836,1.475605,1.401064,1.106766,1.427099
4908,77,25,0,4,0,1.764863,1.606819,1.635062,1.282731,1.555205,1.435748,1.165892,1.456517
4908,78,26,0,4,0,1.797784,1.644262,1.653193,1.307668,1.589633,1.451264,1.191964,1.470942
4908,80,28,0,4,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
4908,82,30,0,4,0,1.96351,1.818965,1.755591,1.499847,1.72324,1.56355,1.423435,1.643327
4908,83,31,0,4,0,1.985417,1.84587,1.766698,1.518084,1.739761,1.57298,1.437868,1.656805
4908,85,33,0,4,0,2.022623,1.893356,1.784699,1.550537,1.76206,1.588187,1.459752,1.683193
4909,72,20,0,3,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
4909,73,21,0,6,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
4909,75,23,0,4,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
4909,77,25,0,2,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
4909,78,26,0,7,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
4909,80,28,0,7,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
4909,82,30,0,7,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
4909,83,31,0,8,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
4909,88,36,0,7,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
4910,72,20,1,7,0,1.796836,1.809175,1.734156,1.586039,1.828672,1.54812,1.525141,1.995704
4910,73,21,1,7,0,1.825489,1.791071,1.734736,1.54782,1.805742,1.537177,1.573173,1.99411
4910,75,23,1,7,0,1.850682,1.834705,1.736916,1.501243,1.867957,1.514333,1.491148,1.907706
4910,77,25,1,3,0,1.923133,1.915914,1.777395,1.555138,1.947557,1.549017,1.550274,1.937124
4910,78,26,1,4,0,1.956055,1.953358,1.795527,1.580075,1.981985,1.564533,1.576346,1.951549
4910,80,28,1,2,0,2.015289,2.021921,1.827576,1.625929,2.040097,1.591913,1.621506,1.979831
4910,82,30,1,4,0,2.065712,2.082054,1.854006,1.666423,2.083883,1.614423,1.657355,2.007356
4911,72,18,0,3,1,1.583797,1.367205,1.469022,1.199298,1.290025,1.393797,1.074543,1.288693
4911,73,19,0,3,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
4911,75,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
4911,77,23,0,3,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
4911,78,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
4911,80,26,0,3,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
4911,83,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
4911,85,31,0,3,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
4911,87,33,0,3,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
4911,88,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
4912,72,26,0,6,0,1.813067,1.710348,1.677769,1.377525,1.664898,1.483808,1.181642,1.487908
4912,73,27,0,6,0,1.843785,1.745684,1.694496,1.401122,1.695744,1.498107,1.205385,1.502143
4912,75,29,0,6,0,1.898614,1.810032,1.723736,1.444296,1.746693,1.523052,1.24589,1.530047
4912,78,32,0,6,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
4912,80,34,0,6,0,1.997136,1.934017,1.77225,1.52878,1.811393,1.564113,1.306418,1.596491
4912,82,36,0,6,0,2.021125,1.968856,1.781821,1.553192,1.812204,1.572017,1.314335,1.621744
4912,83,37,0,6,0,2.029815,1.983114,1.7845,1.563388,1.807238,1.574142,1.314802,1.634086
4912,85,39,0,6,0,2.040587,2.005308,1.785643,1.57976,1.786561,1.574742,1.308753,1.658202
4912,87,41,0,6,0,2.042548,2.01907,1.781166,1.590772,1.751559,1.570473,1.293394,1.681561
4912,88,42,0,6,0,2.040224,2.022789,1.77682,1.594268,1.728686,1.566513,1.282223,1.692957
4913,80,28,0,6,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
4913,82,30,0,6,0,1.96351,1.818965,1.755591,1.499847,1.72324,1.56355,1.423435,1.643327
4913,83,31,0,6,0,1.985417,1.84587,1.766698,1.518084,1.739761,1.57298,1.437868,1.656805
4913,85,33,0,7,0,2.022623,1.893356,1.784699,1.550537,1.76206,1.588187,1.459752,1.683193
4914,69,25,0,6,0,1.836214,1.718912,1.703555,1.458419,1.662179,1.530689,1.306032,1.590061
4914,70,26,0,6,0,1.869136,1.756355,1.721687,1.483356,1.696606,1.546204,1.332104,1.604486
4914,71,27,0,6,0,1.899854,1.791691,1.738414,1.506954,1.727453,1.560503,1.355848,1.618722
4915,77,31,0,7,0,1.929348,1.799863,1.72278,1.412253,1.708052,1.510584,1.287406,1.540227
4915,78,32,0,7,0,1.964335,1.890746,1.757059,1.499007,1.796257,1.55134,1.28919,1.570481
4916,69,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
4917,68,21,0,6,0,1.682501,1.548061,1.616979,1.345269,1.488654,1.456452,1.178469,1.530468
4917,71,24,0,6,0,1.785807,1.613275,1.659443,1.362285,1.548904,1.481411,1.287955,1.558481
4917,72,25,0,6,0,1.820932,1.652826,1.67898,1.388562,1.586913,1.498144,1.316354,1.573095
4917,73,26,0,6,0,1.853853,1.690269,1.697111,1.413499,1.621341,1.51366,1.342426,1.58752
4917,75,28,0,6,0,1.913087,1.758833,1.729161,1.459353,1.679453,1.54104,1.387586,1.615802
4917,78,31,0,6,0,1.985417,1.84587,1.766698,1.518084,1.739761,1.57298,1.437868,1.656805
4917,80,33,0,7,0,2.022623,1.893356,1.784699,1.550537,1.76206,1.588187,1.459752,1.683193
4917,83,36,0,7,0,2.061911,1.948777,1.801164,1.589166,1.768648,1.601868,1.475119,1.721356
4917,85,38,0,7,0,2.077089,1.975186,1.805116,1.608219,1.755134,1.604903,1.473726,1.745851
4918,71,19,0,6,0,1.592427,1.44999,1.565261,1.280654,1.380404,1.412031,1.100722,1.499535
4918,72,20,0,6,0,1.638565,1.500079,1.591822,1.313632,1.43632,1.43485,1.140759,1.515096
4918,73,21,0,6,0,1.667218,1.481975,1.592403,1.275412,1.413389,1.423908,1.188791,1.513502
4918,75,23,0,6,0,1.763763,1.637702,1.663076,1.404525,1.582579,1.496005,1.246906,1.560643
4918,77,25,0,6,0,1.820932,1.652826,1.67898,1.388562,1.586913,1.498144,1.316354,1.573095
