Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Odo1,Odo2,Odo3,Odo4,Odo5,Odo6,Odo7,Odo8,Odo9,Odo10,Odo11,Odo12,Odo13,Odo14,Odo15,Odo16,Odo17,Odo18,Odo19,Odo20,RouteUsage,Branded,Xst1,Xst2,Xst3,Xst4,Xst5,Xst6,Xst7,Xst8,Xst9,Xst10,Xst11,Xst12,Xst13,Xst14,Xst15,Xst16,Xst17,Xst18,Xst19,Xst20,Zst
1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0.625,1.5,0,2.375,3.625,4.375,0,0.625,0.875,2.75,6.5,7.125,8,8.25,0,0,1.25,2.5,7.25,0.68,0,1,6,13,1,20,30,36,1,6,8,23,53,58,65,67,1,1,11,21,59,44
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,4,6.75,0,0,0.5,0.75,0.75,1.5,2.625,3.625,3.75,5.875,7,7.375,8.125,8.5,0,0,0,0.375,1,0,33,55,1,1,5,7,7,13,22,30,31,48,57,60,66,69,1,1,1,4,76
1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,7.625,10.5,10.875,20.5,23.75,0,2.75,7.75,11.625,15.25,0,0,6.75,11.5,0,1.75,0,1.625,12.75,0,0.28,1,62,85,88,165,191,1,23,63,94,123,1,1,55,93,1,15,1,14,103,1,4
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,6.625,7.375,7.875,7.875,8.125,9.375,10.125,11.625,12.375,17.25,0,0,1.375,1.375,1.75,1.875,2.75,3.625,6.5,7,1.2,1,54,60,64,64,66,76,82,94,100,139,1,1,12,12,15,16,23,30,53,57,96
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1.625,2.125,0,0.125,0.125,0.5,2.75,3.25,3.5,4.625,0,0,0.375,1.75,2.125,0,2.375,2.5,3.75,1.02,1,1,14,18,1,2,2,5,23,27,29,38,1,1,4,15,18,1,20,21,31,78
0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,13.375,0,1.375,2.625,0,0.25,2.5,3.25,8.125,8.125,9.875,10.375,11.625,0,0.25,0,0.875,1,1.125,3.375,0.81,0,108,1,12,22,1,3,21,27,66,66,80,84,94,1,3,1,8,9,10,28,57
1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,4.875,6,0,1.375,6.125,7.875,0,4.625,7,7.625,0,0.125,6.5,14.25,0,0.125,1.625,7.125,8.625,10.125,0.43,0,40,49,1,12,50,64,1,38,57,62,1,2,53,115,1,2,14,58,70,82,19
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,8.75,8.875,9.375,10.125,10.375,11.375,11.5,0,3.625,3.75,4.625,5.5,6.125,6.875,7.875,7.875,9.125,9.875,10.125,0.75,1,65,71,72,76,82,84,92,93,1,30,31,38,45,50,56,64,64,74,80,82,51
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0.75,1,1.875,4.125,8.375,8.75,9.125,9.125,10.125,11.5,11.5,0,0.875,2.125,0,0.375,1,1,1.75,0.77,1,1,7,9,16,34,68,71,74,74,82,93,93,1,8,18,1,4,9,9,15,53
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0.375,0.375,0.5,1.25,1.75,1.75,2.625,2.75,3.375,3.625,4.625,5.375,5.375,5.5,0,0.25,0.375,0,0.5,1.25,1,1,4,4,5,11,15,15,22,23,28,30,38,44,44,45,1,3,4,1,5,101
0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,3.75,0,0,0.25,1.25,1.25,1.25,5.375,7.5,8.75,0,1.125,2.125,2.125,3.125,3.25,0,2.5,5,5,1.11,0,31,1,1,3,11,11,11,44,61,71,1,10,18,18,26,27,1,21,41,41,87
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.875,3.125,3.125,3.125,3.125,5.5,5.75,0,0,0.625,1,1.375,4.375,5.375,6.125,6.125,6.375,7.375,7.625,7.75,1.22,1,24,26,26,26,26,45,47,1,1,6,9,12,36,44,50,50,52,60,62,63,98
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0.375,1,1.25,3.625,4,0,0.5,0.5,0.875,2.125,2.375,3,4.625,4.75,0,2,0,0,0.875,2,0.93,0,4,9,11,30,33,1,5,5,8,18,20,25,38,39,1,17,1,1,8,17,69
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,4.75,0,0.875,2.125,3.875,4.875,6.125,6.125,6.5,6.875,10,0,0.75,2.375,2.625,4,4.625,7.375,0,3,0.65,0,39,1,8,18,32,40,50,50,53,56,81,1,7,20,22,33,38,60,1,25,41
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.375,0.625,0.75,0.75,1.875,2.5,6,0,1.25,1.625,5.25,5.5,6.625,7.625,8.5,8.5,8.625,9.625,10.125,10.125,1.19,1,4,6,7,7,16,21,49,1,11,14,43,45,54,62,69,69,70,78,82,82,95
1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,3.375,8.875,0,0,1,4.125,4.5,5.75,6.25,0,4.5,5.875,6.5,6.75,0,0,2.5,2.5,3.125,4,0.73,0,28,72,1,1,9,34,37,47,51,1,37,48,53,55,1,1,21,21,26,33,49
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,2.375,4.625,6.375,0,2.625,5.125,18.375,0,2.625,0,2.625,2.75,9.5,0,1.75,5.375,9.5,10,0,3,0.48,0,20,38,52,1,22,42,148,1,22,1,22,23,77,1,15,44,77,81,1,25,24
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,13.5,13.75,0,0.75,1.625,3,4.375,4.5,6,8.25,9.5,9.625,10.75,11.25,11.375,13.125,0,0,0,0.875,0.65,1,109,111,1,7,14,25,36,37,49,67,77,78,87,91,92,106,1,1,1,8,41
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,16.75,17,17.75,0,0,0,0.625,2.875,3.625,7.5,8.25,8.5,8.875,9.375,9.625,9.625,11.5,11.5,0,0.625,0.96,1,135,137,143,1,1,1,6,24,30,61,67,69,72,76,78,78,93,93,1,6,72
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.375,0.5,1.75,2.375,2.375,3.375,7.75,8.125,8.5,0,0.875,1.375,3.125,3.125,4.25,4.375,5.25,7.125,7.875,9.375,0.81,1,4,5,15,20,20,28,63,66,69,1,8,12,26,26,35,36,43,58,64,76,57
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5.875,6.875,7.125,8.5,9.5,10.25,0,3.25,3.75,4.625,5.125,5.125,9,9.375,9.875,11.5,12.125,0,0.875,1.875,1.01,1,48,56,58,69,77,83,1,27,31,38,42,42,73,76,80,93,98,1,8,16,77
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,5.875,8.75,9,9.375,10.875,12,12.375,13.25,0,0.75,0.875,1,0,1.375,2,3.125,3.875,4.625,6.125,0,1.25,1,48,71,73,76,88,97,100,107,1,7,8,9,1,12,17,26,32,38,50,1,101
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,5.5,6.375,0,0,0,0.125,0.375,1.5,4.875,5.5,7,7.125,0,0.125,1.25,1.375,2.625,3.75,0,1.75,1.22,1,45,52,1,1,1,2,4,13,40,45,57,58,1,2,11,12,22,31,1,15,98
1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,3.625,4.625,6.5,6.75,7.375,0,0,0.75,2.125,0,0,0,0,0,0.25,1.875,0,1.625,2.5,0,0.79,0,30,38,53,55,60,1,1,7,18,1,1,1,1,1,3,16,1,14,21,1,55
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.5,1.125,1.875,2.375,3.625,4.75,5.375,8.375,10.375,0,0.625,1.625,2,3.25,4,5.375,5.75,5.75,6.75,9.375,1.22,1,5,10,16,20,30,39,44,68,84,1,6,14,17,27,33,44,47,47,55,76,98
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,9.375,12.625,0,2.625,4,4.125,13.25,13.875,23.625,0,4.375,6.125,6.625,11.25,13.375,21.5,24.625,0,0.125,0.625,0.36,1,76,102,1,22,33,34,107,112,190,1,36,50,54,91,108,173,198,1,2,6,12
1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0.375,0.375,1.375,3.5,4.5,15.875,0,6.75,6.75,6.875,0,2.125,8.625,12,0,1.125,0,0,0,0.3,0,1,4,4,12,29,37,128,1,55,55,56,1,18,70,97,1,10,1,1,1,6
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,4.625,4.75,4.875,5.5,5.75,0,7.375,9.875,9.875,11,11.75,11.75,0,0,1,2.625,2.625,3.75,4,5.5,0.55,0,38,39,40,45,47,1,60,80,80,89,95,95,1,1,9,22,22,31,33,45,31
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5.375,6.5,8.125,0,0.875,2.25,2.875,3.625,5.5,6.5,7.75,8,8,10,11.75,11.75,11.75,0,0.75,1.375,0.83,1,44,53,66,1,8,19,24,30,45,53,63,65,65,81,95,95,95,1,7,12,59
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,5.625,8.375,9,0,0,0.125,2.375,3.625,8.375,9.125,9.75,0,1,2.875,3,3.875,7.25,8.375,8.5,8.5,0.78,0,46,68,73,1,1,2,20,30,68,74,79,1,9,24,25,32,59,68,69,69,54
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.125,3.25,4.25,4.75,5.625,8.125,8.625,0,0.125,2.125,2.75,3.75,4.125,4.25,4.5,5,5,5.375,6.25,7.125,1.16,1,26,27,35,39,46,66,70,1,2,18,23,31,34,35,37,41,41,44,51,58,92
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.125,2.375,6.375,7.5,0,0.125,1.125,2.375,2.5,2.75,3.125,4.125,4.375,5.125,9.375,10.125,10.375,11,13.75,15.25,0.79,1,10,20,52,61,1,2,10,20,21,23,26,34,36,42,76,82,84,89,111,123,55
1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,12.625,15,0,1.125,2.625,3.25,4.125,4.375,0,0.5,2.375,0,0,1.125,4,4,0,2.75,0,1.375,0.68,0,102,121,1,10,22,27,34,36,1,5,20,1,1,10,33,33,1,23,1,12,44
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,5,6,6.125,0,0.125,0.625,1.375,2.125,2.625,2.625,5.875,9.625,0,0.5,3,3,0,0,0,1.125,0.79,0,41,49,50,1,2,6,12,18,22,22,48,78,1,5,25,25,1,1,1,10,55
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,4.5,5,5.5,6.25,6.375,6.625,6.75,0,1.25,2,5.875,0,1.5,1.875,2.125,3,4.5,4.625,5.125,6.375,0.96,1,37,41,45,51,52,54,55,1,11,17,48,1,13,16,18,25,37,38,42,52,72
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,20.125,21.375,22.375,0,1.25,4.875,6.75,6.75,15.25,0,0,2.75,0,3.5,6.375,19.375,0,8.5,9.375,10.75,0.26,1,162,172,180,1,11,40,55,55,123,1,1,23,1,29,52,156,1,69,76,87,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,4,5,5.25,5.625,8,9.25,9.75,10,11.75,13,0,0.125,0.375,2.625,3.25,4.625,0,1,2.125,2.375,1.05,1,33,41,43,46,65,75,79,81,95,105,1,2,4,22,27,38,1,9,18,20,81
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,2.375,4.25,4.75,8.875,9.625,10.25,17.5,18.375,20,21.25,0,1.25,1.625,2.25,11.75,0,0.625,1.5,2.125,0.39,1,1,20,35,39,72,78,83,141,148,161,171,1,11,14,19,95,1,6,13,18,15
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1.25,1.875,1.875,3,3.625,4.25,4.625,6.25,7.125,8.5,8.5,9,10.375,0,0.25,0.625,2.75,4.5,7.875,0.73,1,1,11,16,16,25,30,35,38,51,58,69,69,73,84,1,3,6,23,37,64,49
0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,17,0,0.625,1.125,2.75,7.625,8.375,0,3.375,4,7.375,0,4.5,8.625,10.625,11.375,0,0,0.5,4.125,0.5,0,137,1,6,10,23,62,68,1,28,33,60,1,37,70,86,92,1,1,5,34,26
1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,9,9,10.125,0,0,0,4.125,8,9.5,10.75,11.875,12.25,0,1.125,1.625,4.625,5.125,6.25,10,11,0.62,0,73,73,82,1,1,1,34,65,77,87,96,99,1,10,14,38,42,51,81,89,38
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2.75,2.875,3.875,4,7,9.75,10.875,11.125,11.5,0,0,0,1.125,2.625,4.125,4.125,4.625,4.625,4.75,5,0.91,0,23,24,32,33,57,79,88,90,93,1,1,1,10,22,34,34,38,38,39,41,67
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,10.875,12,12.5,16.625,0,0.125,0.25,0.5,3.25,4.875,22.25,22.625,0,1.5,0,1.875,4.75,4.875,7.625,10.625,0.42,1,88,97,101,134,1,2,3,5,27,40,179,182,1,13,1,16,39,40,62,86,18
1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,11.5,12.875,0,1.625,2.25,4.875,4.875,7,0,10.125,13.125,0,0.125,1.625,3.125,0,0.5,1.75,1.875,5,0.53,1,93,104,1,14,19,40,40,57,1,82,106,1,2,14,26,1,5,15,16,41,29
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,14.375,14.75,0,2.625,2.625,4.25,10.375,10.375,11,13.5,0,2.875,3.75,4.625,10.75,12.25,20.25,0,10.25,20.125,0.45,1,116,119,1,22,22,35,84,84,89,109,1,24,31,38,87,99,163,1,83,162,21
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,4.25,5.625,6.5,0,8.125,8.125,13.875,16.5,17.25,0,2.25,6.125,0,0,0.125,2.5,3.875,8.125,9.875,0,0.44,0,35,46,53,1,66,66,112,133,139,1,19,50,1,1,2,21,32,66,80,1,20
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,9.75,12.125,14,14.75,0,3.875,3.875,7.5,10.375,11.75,13,0,1,3.5,4.875,5.25,6,8.25,8.25,10.625,0.58,1,79,98,113,119,1,32,32,61,84,95,105,1,9,29,40,43,49,67,67,86,34
1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0.375,0,0.5,1.25,1.25,1.75,1.875,2.25,2.375,0,1,0,1,2.75,2.875,0,2.625,3.75,0,1.13,0,1,4,1,5,11,11,15,16,19,20,1,9,1,9,23,24,1,22,31,1,89
1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1.375,3.75,4,0,0,0.5,1.25,1.5,0,0.5,0,0.375,0,2.125,2.5,5.125,0,1,1,2.5,0.72,0,12,31,33,1,1,5,11,13,1,5,1,4,1,18,21,42,1,9,9,21,48
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,7.875,8.75,8.75,10.25,10.25,0,1.375,3.25,3.5,6.25,10.875,0,1.125,4,4.5,4.5,5.25,8.625,12.75,15.5,0.65,1,64,71,71,83,83,1,12,27,29,51,88,1,10,33,37,37,43,70,103,125,41
1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,8.5,14.125,15.75,21.75,25,0,0.5,1.75,2.5,5.875,9.375,12.25,0,0,2.625,3.125,7.25,0,5.5,0,0.43,0,69,114,127,175,201,1,5,15,21,48,76,99,1,1,22,26,59,1,45,1,19
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2.25,0,0.375,1.125,1.875,2.75,4.125,8.5,9.375,11.625,13.25,0,0.25,0.5,0.625,1.75,4.125,4.75,5,5,1.22,1,19,1,4,10,16,23,34,69,76,94,107,1,3,5,6,15,34,39,41,41,98
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,13.125,0,1.125,2.5,11.125,11.5,12.75,13.5,14.25,17.625,0,1.375,2,2,2.5,3.375,4.625,5.5,6,6.375,0.66,1,106,1,10,21,90,93,103,109,115,142,1,12,17,17,21,28,38,45,49,52,42
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.875,2.75,5.25,6.375,6.375,6.5,7.25,8.875,9.625,11.875,14,14.375,14.375,14.375,14.5,15.125,16.125,16.5,0,0.375,1.1,1,16,23,43,52,52,53,59,72,78,96,113,116,116,116,117,122,130,133,1,4,86
0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,12.375,0,0.875,1.875,2.25,3.625,0,0.625,2.375,4.5,5.375,5.375,0,0.5,2.125,3.75,4,8.25,8.25,0,0.87,1,100,1,8,16,19,30,1,6,20,37,44,44,1,5,18,31,33,67,67,1,63
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0.375,0.5,0,6.625,7.375,8.25,8.25,18,0,4.25,9.125,9.125,0,0.875,2.5,7,8,10.625,0,0.63,0,1,4,5,1,54,60,67,67,145,1,35,74,74,1,8,21,57,65,86,1,39
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.5,0.625,1.5,2.75,3.125,3.375,3.625,3.75,4.25,6.125,6.5,0,1.125,1.5,2.625,2.875,3.375,3.75,4.375,1.13,1,1,5,6,13,23,26,28,30,31,35,50,53,1,10,13,22,24,28,31,36,89
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,3.375,3.375,4.75,5,0,0.75,1.875,2.375,3.875,6.5,7.25,7.25,8.375,8.75,9.625,0,0.625,2.375,2.625,0,1.04,1,28,28,39,41,1,7,16,20,32,53,59,59,68,71,78,1,6,20,22,1,80
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,15.625,0,0,0.125,2,0,4,4.75,6.375,13.75,14.75,16.25,18,0,1.75,2.5,3.5,0,0,0.625,0.71,1,126,1,1,2,17,1,33,39,52,111,119,131,145,1,15,21,29,1,1,6,47
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,2.25,2.625,3.5,5.875,5.875,6.625,7.125,7.25,9,9.125,9.75,9.875,0,2.125,4.375,4.375,4.625,8.625,8.625,0,1.07,0,19,22,29,48,48,54,58,59,73,74,79,80,1,18,36,36,38,70,70,1,83
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.5,0.625,0.625,2.375,2.875,3.5,0,4.125,6.25,7.25,7.5,0,0.5,0.75,1,1.5,1.625,1.625,2.375,1.15,0,1,5,6,6,20,24,29,1,34,51,59,61,1,5,7,9,13,14,14,20,91
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1.625,4.5,4.625,4.875,7.25,8.75,0,0,0,1,1.5,2.125,2.25,2.25,2.25,2.875,7.125,0.68,0,1,1,9,14,37,38,40,59,71,1,1,1,9,13,18,19,19,19,24,58,44
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,12.375,13.625,14.125,15.5,0,2.875,8.875,9.75,15.25,0,0,0.75,1.75,1.875,5.75,7.75,8.75,10.5,10.5,11.375,0.58,1,100,110,114,125,1,24,72,79,123,1,1,7,15,16,47,63,71,85,85,92,34
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14.125,15,0,0.625,2.375,0,0.875,1.125,1.75,1.75,3.25,4,4.125,7.125,8.5,9.75,0,0.25,0.5,0.875,0.85,1,114,121,1,6,20,1,8,10,15,15,27,33,34,58,69,79,1,3,5,8,61
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.25,0.625,1.25,1.25,1.375,5.5,5.5,6.625,7.75,8.125,9.125,9.25,10.5,12.875,12.875,16,16.375,0,1.125,1.16,1,1,3,6,11,11,12,45,45,54,63,66,74,75,85,104,104,129,132,1,10,92
1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2.5,5,5.5,0,0,0.25,0.75,1.375,5.75,5.875,6.875,8.875,9.5,9.75,10.125,0,0.5,3.125,0,0.75,0.95,0,21,41,45,1,1,3,7,12,47,48,56,72,77,79,82,1,5,26,1,7,71
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,3.875,3.875,3.875,5.875,8.25,11.75,0,4.75,5,5.25,6,7.125,0,1.875,3.25,4.875,5.625,6.125,0,0,0.63,0,32,32,32,48,67,95,1,39,41,43,49,58,1,16,27,40,46,50,1,1,39
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1.25,1.625,2.625,2.625,3.25,3.75,0,0.125,0.25,6.375,9.125,0,0.125,0.75,4.5,5.25,6.625,10.5,0,0.99,0,1,11,14,22,22,27,31,1,2,3,52,74,1,2,7,37,43,54,85,1,75
1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,5,6.5,0,4.125,4.5,4.75,5.875,0,1.125,2.375,2.75,3.75,6.375,0,0,0,0,0.375,1.125,2.875,1.21,1,41,53,1,34,37,39,48,1,10,20,23,31,52,1,1,1,1,4,10,24,97
0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.875,0,0.75,5.125,5.375,8.5,8.625,8.625,10.125,0,0.125,0.875,4.25,4.25,0,0.25,0.625,0.75,2.125,2.625,0.79,0,8,1,7,42,44,69,70,70,82,1,2,8,35,35,1,3,6,7,18,22,55
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.125,2.25,0,1.125,1.875,4.125,5,5.25,7.125,8.125,8.625,0,2.25,2.625,3.75,3.75,3.875,6.5,6.875,0.79,0,1,10,19,1,10,16,34,41,43,58,66,70,1,19,22,31,31,32,53,56,55
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1.125,7.125,7.25,9.125,10.25,10.75,11.875,0,0.375,1.125,2.875,5.75,8.75,9.125,10,0,0.5,0,0.125,0.56,1,1,10,58,59,74,83,87,96,1,4,10,24,47,71,74,81,1,5,1,2,32
0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0.25,6.875,9,0,0,9.25,11.875,0,1,4,4.625,0,0,0,3.75,4.75,5.625,9.125,0.32,0,1,1,3,56,73,1,1,75,96,1,9,33,38,1,1,1,31,39,46,74,8
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,2.25,2.375,2.875,3.5,6.125,6.25,8.5,8.5,0,3.25,8.5,10,13.25,0,1.125,1.875,8.375,12.875,13.125,0.43,1,1,19,20,24,29,50,51,69,69,1,27,69,81,107,1,10,16,68,104,106,19
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1.125,7,16.625,17.375,18.125,20.625,25,0,0,1.25,4.875,9.25,13.875,15.125,16,0,2,3.125,0,0.34,1,1,10,57,134,140,146,166,201,1,1,11,40,75,112,122,129,1,17,26,1,10
1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,7,0,3.625,4,5.25,5.625,6.25,0,3.5,0,0.5,2.375,3,3.25,0,0,5.75,7.5,8.625,0.71,0,1,57,1,30,33,43,46,51,1,29,1,5,20,25,27,1,1,47,61,70,47
1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0.75,1.75,9.125,11,13.125,16.125,24.375,25,0,0,1.5,8.875,9,17.625,19.5,0,0,1,8.375,12.875,0.25,1,7,15,74,89,106,130,196,201,1,1,13,72,73,142,157,1,1,9,68,104,1
1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,3.125,4,4.75,0,0.25,0,2.25,3,5,5.125,0,0.5,1.5,3.125,0,0.25,0.25,0,0.25,0,1.17,0,26,33,39,1,3,1,19,25,41,42,1,5,13,26,1,3,3,1,3,1,93
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,7.875,8,9.625,10.75,10.75,11.5,12.75,12.875,13.75,0,0,1.625,1.625,0,0,0,0.625,0.875,1.125,0,0.89,0,64,65,78,87,87,93,103,104,111,1,1,14,14,1,1,1,6,8,10,1,65
1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,2.5,4,5.75,0,0.875,4.75,0,0,0.375,1.875,3.375,0,0.75,2.125,3,7.5,0,5,6.875,14.375,0.25,0,21,33,47,1,8,39,1,1,4,16,28,1,7,18,25,61,1,41,56,116,1
1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,2.75,10.875,22,0,4.125,7.25,24.5,0,1.25,6.5,13.5,15.875,18.75,0,2,6.875,10.875,17.375,0,0.28,1,1,23,88,177,1,34,59,197,1,11,53,109,128,151,1,17,56,88,140,1,4
1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.75,1,2.75,2.875,7.375,9,9.625,10.125,10.5,11.25,0,0.25,2.875,0,0.875,2.375,2.625,2.625,3.25,0.46,0,1,7,9,23,24,60,73,78,82,85,91,1,3,24,1,8,20,22,22,27,22
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1.375,1.5,2.625,4.125,5.5,6.125,6.875,9.25,0,0.875,1.125,2,0,0.625,6.375,6.5,7.25,0,1,2.75,0.7,1,12,13,22,34,45,50,56,75,1,8,10,17,1,6,52,53,59,1,9,23,46
1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,6.5,10.25,13.625,0,0.625,3.125,4.625,5.25,7.75,9.5,16.5,0,0,0.5,14.75,0,6.875,7.375,11.125,11.25,0.37,0,53,83,110,1,6,26,38,43,63,77,133,1,1,5,119,1,56,60,90,91,13
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,7.75,0,2.75,14.625,0,5.125,11.875,0,1.375,4.625,4.875,8.625,0,0.25,0.625,2.125,3.875,5.75,0,0.25,0,1,63,1,23,118,1,42,96,1,12,38,40,70,1,3,6,18,32,47,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2.375,2.625,3.875,4.875,5,0,0.125,1,3.375,5,5.125,5.25,5.875,8.5,9.125,9.875,10.25,0,0.25,0.375,0.98,1,20,22,32,40,41,1,2,9,28,41,42,43,48,69,74,80,83,1,3,4,74
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,4.375,6.375,8.875,9.5,10.25,13.375,0,0.5,0.75,2.875,3.125,5,6.875,8.25,14.875,14.875,15.75,0,3.875,0,0.6,0,36,52,72,77,83,108,1,5,7,24,26,41,56,67,120,120,127,1,32,1,36
