Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Odo1,Odo2,Odo3,Odo4,Odo5,Odo6,Odo7,Odo8,Odo9,Odo10,Odo11,Odo12,Odo13,Odo14,Odo15,Odo16,Odo17,Odo18,Odo19,Odo20,RouteUsage,Branded,Xst1,Xst2,Xst3,Xst4,Xst5,Xst6,Xst7,Xst8,Xst9,Xst10,Xst11,Xst12,Xst13,Xst14,Xst15,Xst16,Xst17,Xst18,Xst19,Xst20,Zst
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1.25,1.25,1.375,2.375,5.125,0,1.125,1.625,3.125,4,10.25,0,0.25,0.375,1.5,1.75,1.875,3.125,3.25,0,1.06,1,11,11,12,20,42,1,10,14,26,33,83,1,3,4,13,15,16,26,27,1,82
1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,5.375,0,0.125,0,2,2,2.625,0,0,1.25,1.25,3.375,5,5,7.625,0,3.5,0,3.375,0.67,0,1,44,1,2,1,17,17,22,1,1,11,11,28,41,41,62,1,29,1,28,43
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0.375,1.5,2.25,2.25,2.25,8,8.125,0,0,0.625,1.75,2.125,2.125,3,3.75,4.25,0,4,0,0.375,0.98,0,4,13,19,19,19,65,66,1,1,6,15,18,18,25,31,35,1,33,1,4,74
1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1.5,2.25,3.25,5.25,0,1.5,4.5,7.375,7.75,8.375,0,0.875,1.25,0,1.125,1.125,1.5,4.125,4.25,5.25,0.75,0,13,19,27,43,1,13,37,60,63,68,1,8,11,1,10,10,13,34,35,43,51
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1.5,3,0,0.5,0.75,1,1.75,1.75,3.25,0,0.75,2.125,2.25,2.625,2.625,2.625,3.625,0,0.75,3.125,1.06,1,13,25,1,5,7,9,15,15,27,1,7,18,19,22,22,22,30,1,7,26,82
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,3.875,4.25,0,0.75,1.375,1.75,0,0.125,0.25,1,0,0.75,0.75,5.5,12,0,0,1.375,2.125,0.61,0,1,32,35,1,7,12,15,1,2,3,9,1,7,7,45,97,1,1,12,18,37
0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,23.25,0,3,7.375,8.375,13.875,0,3.375,0,0.875,0.875,5.875,0,0.25,4,6.875,0,5.375,0,10.375,0.32,1,187,1,25,60,68,112,1,28,1,8,8,48,1,3,33,56,1,44,1,84,8
1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,5,6,6.625,0,0.125,0.375,4.25,4.375,0,0.75,5.625,0,0.25,0.25,0.875,0,0,0.25,0.875,0,0.84,0,41,49,54,1,2,4,35,36,1,7,46,1,3,3,8,1,1,3,8,1,60
1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2.625,3.375,0,0,0.25,0.375,0.75,0,0.25,0.875,1.125,1.125,2.25,3.125,0,0.625,2.75,3.625,4,1.16,0,1,22,28,1,1,3,4,7,1,3,8,10,10,19,26,1,6,23,30,33,92
0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,11.125,0,0,0.25,0,1,1,0,3.75,5.125,0,2.625,2.625,0,0,1.125,1.875,3.125,3.625,0,0.44,0,90,1,1,3,1,9,9,1,31,42,1,22,22,1,1,10,16,26,30,1,20
1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0.625,1.5,0,2.375,0,0.75,0,0.625,0.875,2.75,6.5,0,0.875,1.125,0,0,1.25,2.5,7.25,0.68,0,1,6,13,1,20,1,7,1,6,8,23,53,1,8,10,1,1,11,21,59,44
1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,4,6.75,0,0,0.5,0.75,0.75,1.5,2.625,3.625,3.75,0,1.125,1.5,2.25,2.625,0,0,0,0.375,1,0,33,55,1,1,5,7,7,13,22,30,31,1,10,13,19,22,1,1,1,4,76
1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,7.625,10.5,10.875,0,3.25,0,2.75,7.75,0,3.625,4.75,0,6.75,11.5,0,1.75,0,1.625,12.75,0,0.28,1,62,85,88,1,27,1,23,63,1,30,39,1,55,93,1,15,1,14,103,1,4
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2.375,3.125,3.625,0,0.25,1.5,2.25,3.75,4.5,9.375,0,0,1.375,1.375,1.75,1.875,2.75,3.625,6.5,7,1.2,1,20,26,30,1,3,13,19,31,37,76,1,1,12,12,15,16,23,30,53,57,96
1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1.625,2.125,0,0.125,0.125,0.5,2.75,0,0.25,1.375,0,0,0.375,1.75,2.125,0,2.375,2.5,3.75,1.02,1,1,14,18,1,2,2,5,23,1,3,12,1,1,4,15,18,1,20,21,31,78
1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,2.75,0,1.25,0,0.25,2.5,3.25,8.125,8.125,0,0.5,1.75,3.875,0,0,0.875,1,1.125,3.375,0.81,0,1,23,1,11,1,3,21,27,66,66,1,5,15,32,1,1,8,9,10,28,57
1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1.125,0,1.375,0,1.75,4.875,9.5,0,0.625,0,0.125,6.5,14.25,0,0.125,1.625,7.125,8.625,10.125,0.43,0,1,10,1,12,1,15,40,77,1,6,1,2,53,115,1,2,14,58,70,82,19
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.375,1.125,1.25,1.75,2.5,2.75,3.75,3.875,0,3.625,3.75,0,0.875,1.5,2.25,3.25,3.25,4.5,5.25,5.5,0.75,1,4,10,11,15,21,23,31,32,1,30,31,1,8,13,19,27,27,37,43,45,51
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.75,1,1.875,4.125,8.375,0,0.375,0.375,1.375,2.75,2.75,2.875,3.75,5,0,0.375,1,1,1.75,0.77,1,1,7,9,16,34,68,1,4,4,12,23,23,24,31,41,1,4,9,9,15,53
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0.375,0.375,0.5,1.25,1.75,1.75,2.625,2.75,3.375,3.625,4.625,5.375,5.375,5.5,0,0.25,0.375,0,0.5,1.25,1,1,4,4,5,11,15,15,22,23,28,30,38,44,44,45,1,3,4,1,5,101
0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,3.75,0,0,0.25,1.25,1.25,1.25,5.375,0,1.25,0,1.125,2.125,2.125,0,0.125,2.5,5,7.5,7.5,1.11,0,31,1,1,3,11,11,11,44,1,11,1,10,18,18,1,2,21,41,61,61,87
1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2.875,3.125,3.125,3.125,3.125,5.5,5.75,0,0,0.625,1,1.375,0,1,1.75,1.75,2,3,3.25,3.375,1.22,1,24,26,26,26,26,45,47,1,1,6,9,12,1,9,15,15,17,25,27,28,98
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0.375,1,1.25,3.625,0,0.375,0.875,0.875,1.25,2.5,2.75,3.375,0,0.125,0,2,0,0,0.875,2,0.93,0,4,9,11,30,1,4,8,8,11,21,23,28,1,2,1,17,1,1,8,17,69
0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,4.75,0,0.875,2.125,3.875,4.875,6.125,6.125,0,0.375,3.5,4.875,5.625,7.25,0,1.375,2,4.75,0,3,0.65,0,39,1,8,18,32,40,50,50,1,4,29,40,46,59,1,12,17,39,1,25,41
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.375,0.625,0.75,0.75,1.875,2.5,6,0,1.25,1.625,5.25,5.5,6.625,7.625,8.5,0,0.125,1.125,1.625,1.625,1.19,1,4,6,7,7,16,21,49,1,11,14,43,45,54,62,69,1,2,10,14,14,95
1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,3.375,8.875,0,0,1,4.125,4.5,0,0.5,0.875,5.375,6.75,0,0.25,1.375,1.375,3.875,0,0.625,1.5,0.73,0,28,72,1,1,9,34,37,1,5,8,44,55,1,3,12,12,32,1,6,13,49
1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,2.375,4.625,6.375,0,2.625,0,13.25,0,2.625,0,2.625,2.75,9.5,0,1.75,5.375,9.5,10,0,3,0.48,0,20,38,52,1,22,1,107,1,22,1,22,23,77,1,15,44,77,81,1,25,24
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,13.5,0,1.375,2.125,3,4.375,5.75,5.875,7.375,0,1.25,1.375,2.5,3,3.125,4.875,0,0,0,0.875,0.65,1,109,1,12,18,25,36,47,48,60,1,11,12,21,25,26,40,1,1,1,8,41
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,8.375,8.625,9.375,0,0,0,0.625,2.875,3.625,7.5,8.25,8.5,0,0.5,0.75,0.75,2.625,2.625,2.625,3.25,0.96,1,68,70,76,1,1,1,6,24,30,61,67,69,1,5,7,7,22,22,22,27,72
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.375,0.5,1.75,2.375,2.375,3.375,7.75,8.125,0,0,0.875,1.375,3.125,3.125,4.25,4.375,5.25,7.125,7.875,9.375,0.81,1,4,5,15,20,20,28,63,66,1,1,8,12,26,26,35,36,43,58,64,76,57
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1.25,2.625,3.625,4.375,0,3.25,3.75,4.625,5.125,0,3.875,4.25,4.75,6.375,7,0,0.875,1.875,1.01,1,1,9,11,22,30,36,1,27,31,38,42,1,32,35,39,52,57,1,8,16,77
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,2.875,3.125,3.5,5,6.125,6.5,7.375,0,0.75,0.875,1,0,1.375,2,3.125,3.875,4.625,6.125,0,1.25,1,1,24,26,29,41,50,53,60,1,7,8,9,1,12,17,26,32,38,50,1,101
1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,5.5,6.375,0,0,0,0.125,0.375,1.5,4.875,5.5,7,7.125,0,0.125,1.25,1.375,2.625,3.75,0,1.75,1.22,1,45,52,1,1,1,2,4,13,40,45,57,58,1,2,11,12,22,31,1,15,98
1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,2.875,3.125,3.75,0,0,0.75,2.125,0,0,0,0,0,0.25,1.875,0,1.625,2.5,0,0.79,0,1,9,24,26,31,1,1,7,18,1,1,1,1,1,3,16,1,14,21,1,55
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0.5,1.125,1.875,2.375,3.625,4.75,5.375,8.375,10.375,0,0.625,1.625,2,0,0.75,2.125,2.5,2.5,3.5,6.125,1.22,1,5,10,16,20,30,39,44,68,84,1,6,14,17,1,7,18,21,21,29,50,98
1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,13.25,16.5,0,2.625,4,4.125,13.25,0,9.75,0,4.375,6.125,6.625,11.25,13.375,0,3.125,10.125,0,0.5,0.36,1,107,133,1,22,33,34,107,1,79,1,36,50,54,91,108,1,26,82,1,5,12
1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0.375,0.375,1.375,3.5,4.5,15.875,0,6.75,6.75,6.875,0,2.125,8.625,12,0,1.125,0,0,0,0.3,0,1,4,4,12,29,37,128,1,55,55,56,1,18,70,97,1,10,1,1,1,6
1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,4.625,4.75,0,0.625,0.875,0,7.375,9.875,9.875,11,11.75,0,0,0,1,2.625,2.625,3.75,4,5.5,0.55,0,38,39,1,6,8,1,60,80,80,89,95,1,1,1,9,22,22,31,33,45,31
1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1.125,2.75,0,0.875,2.25,2.875,0,1.875,2.875,4.125,4.375,4.375,6.375,0,0,0,2.625,3.375,4,0.83,1,1,10,23,1,8,19,24,1,16,24,34,36,36,52,1,1,1,22,28,33,59
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,5.625,8.375,9,0,0,0.125,2.375,3.625,8.375,9.125,9.75,0,1,2.875,3,3.875,7.25,8.375,0,0,0.78,0,46,68,73,1,1,2,20,30,68,74,79,1,9,24,25,32,59,68,1,1,54
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.125,3.25,4.25,4.75,5.625,8.125,8.625,0,0.125,2.125,2.75,3.75,4.125,4.25,4.5,5,5,5.375,6.25,7.125,1.16,1,26,27,35,39,46,66,70,1,2,18,23,31,34,35,37,41,41,44,51,58,92
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.125,2.375,6.375,7.5,0,0.125,1.125,2.375,2.5,2.75,3.125,4.125,4.375,5.125,9.375,10.125,10.375,0,2.75,4.25,0.79,1,10,20,52,61,1,2,10,20,21,23,26,34,36,42,76,82,84,1,23,35,55
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,2.375,4.75,0,1.125,2.625,3.25,4.125,0,0.25,0.75,2.625,0,0,1.125,4,4,0,2.75,0,1.375,0.68,0,20,39,1,10,22,27,34,1,3,7,22,1,1,10,33,33,1,23,1,12,44
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,5,6,6.125,0,0.125,0.625,1.375,2.125,2.625,0,3.25,7,0,0.5,3,3,0,0,0,1.125,0.79,0,41,49,50,1,2,6,12,18,22,1,27,57,1,5,25,25,1,1,1,10,55
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.875,2.375,2.875,3.625,3.75,4,0,0.375,1.625,2.375,6.25,0,1.5,1.875,2.125,3,4.5,4.625,5.125,6.375,0.96,1,16,20,24,30,31,33,1,4,14,20,51,1,13,16,18,25,37,38,42,52,72
0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,20.125,0,1,1.5,2.75,6.375,8.25,0,8.5,0,0,2.75,0,3.5,6.375,19.375,0,8.5,9.375,10.75,0.26,1,162,1,9,13,23,52,67,1,69,1,1,23,1,29,52,156,1,69,76,87,2
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2,2.25,2.625,0,1.25,1.75,2,3.75,5,0,0.125,0.375,2.625,3.25,4.625,0,1,2.125,2.375,1.05,1,9,17,19,22,1,11,15,17,31,41,1,2,4,22,27,38,1,9,18,20,81
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,5.125,0,1.875,2.375,6.5,7.25,7.875,15.125,0,1.625,2.875,2.875,4.125,4.5,5.125,14.625,0,0.625,1.5,2.125,0.39,1,42,1,16,20,53,59,64,122,1,14,24,24,34,37,42,118,1,6,13,18,15
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0.375,1.625,2.25,2.25,3.375,4,4.625,5,6.625,0,1.375,1.375,1.875,3.25,0,0.25,0.625,2.75,4.5,7.875,0.73,1,4,14,19,19,28,33,38,41,54,1,12,12,16,27,1,3,6,23,37,64,49
0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,5.125,0,0.625,1.125,2.75,7.625,8.375,0,3.375,4,7.375,0,4.5,0,2,2.75,0,0,0.5,4.125,0.5,0,42,1,6,10,23,62,68,1,28,33,60,1,37,1,17,23,1,1,5,34,26
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1.125,1.5,0,0,4.125,0,1.5,2.75,3.875,4.25,5,6.125,6.625,9.625,10.125,0,3.75,4.75,0.62,0,1,1,10,13,1,1,34,1,13,23,32,35,41,50,54,78,82,1,31,39,38
1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2.75,2.875,3.875,4,0,2.75,3.875,4.125,4.5,0,0,0,1.125,2.625,4.125,4.125,4.625,4.625,4.75,5,0.91,0,23,24,32,33,1,23,32,34,37,1,1,1,10,22,34,34,38,38,39,41,67
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1.125,1.625,5.75,0,0.125,0.25,0.5,3.25,4.875,22.25,0,2.875,4.375,0,1.875,4.75,4.875,7.625,10.625,0.42,1,1,10,14,47,1,2,3,5,27,40,179,1,24,36,1,16,39,40,62,86,18
1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,5.25,6.625,0,1.625,2.25,4.875,4.875,7,0,10.125,0,0.75,0.875,2.375,3.875,0,0.5,1.75,1.875,5,0.53,1,43,54,1,14,19,40,40,57,1,82,1,7,8,20,32,1,5,15,16,41,29
1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,5.75,6.125,0,2.625,2.625,0,6.125,6.125,6.75,9.25,0,2.875,3.75,0,6.125,7.625,15.625,0,10.25,20.125,0.45,1,47,50,1,22,22,1,50,50,55,75,1,24,31,1,50,62,126,1,83,162,21
1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,4.25,5.625,6.5,0,8.125,8.125,13.875,16.5,0,1.25,3.5,7.375,0,0,0.125,2.5,3.875,0,1.75,3.75,0.44,0,35,46,53,1,66,66,112,133,1,11,29,60,1,1,2,21,32,1,15,31,20
1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,9.75,12.125,0,0.75,1.75,5.625,5.625,9.25,0,1.375,2.625,0,1,3.5,4.875,0,0.75,3,3,5.375,0.58,1,79,98,1,7,15,46,46,75,1,12,22,1,9,29,40,1,7,25,25,44,34
1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0.375,0,0.5,0,0,0.5,0.625,1,1.125,0,1,0,1,2.75,0,0,2.625,3.75,0,1.13,0,1,4,1,5,1,1,5,6,9,10,1,9,1,9,23,1,1,22,31,1,89
1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1.375,3.75,4,0,0,0.5,1.25,1.5,0,0.5,0,0.375,0,2.125,2.5,0,0,1,0,1.5,0.72,0,12,31,33,1,1,5,11,13,1,5,1,4,1,18,21,1,1,9,1,13,48
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,7.875,8.75,8.75,10.25,10.25,0,1.375,3.25,3.5,6.25,10.875,0,1.125,4,4.5,4.5,5.25,8.625,0,2.75,0.65,1,64,71,71,83,83,1,12,27,29,51,88,1,10,33,37,37,43,70,1,23,41
1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,5.375,11,0,6,10,0,0.5,1.75,0,3.375,6.875,9.75,0,0,2.625,3.125,7.25,0,5.5,0,0.43,0,44,89,1,49,81,1,5,15,1,28,56,79,1,1,22,26,59,1,45,1,19
0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,2.25,0,0.375,1.125,1.875,2.75,4.125,0,0.875,3.125,4.75,0,0.25,0.5,0.625,1.75,4.125,0,0.25,0.25,1.22,1,19,1,4,10,16,23,34,1,8,26,39,1,3,5,6,15,34,1,3,3,98
1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,3.75,0,1.375,10,0,1.25,2,2.75,6.125,15.125,0,0.625,0.625,1.125,2,3.25,4.125,4.625,5,0.66,1,1,31,1,12,81,1,11,17,23,50,122,1,6,6,10,17,27,34,38,41,42
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.375,1.25,3.75,4.875,4.875,5,5.75,7.375,8.125,0,2.125,2.5,2.5,2.5,2.625,3.25,4.25,4.625,6.875,7.25,1.1,1,4,11,31,40,40,41,47,60,66,1,18,21,21,21,22,27,35,38,56,59,86
1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0.375,1.25,2.25,2.625,0,0,0.625,2.375,4.5,5.375,5.375,0,0.5,2.125,3.75,0,4.25,4.25,0,0.87,1,1,4,11,19,22,1,1,6,20,37,44,44,1,5,18,31,1,35,35,1,63
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0.375,0.5,0,6.625,7.375,8.25,8.25,18,0,4.25,0,0,0,0.875,2.5,7,8,10.625,0,0.63,0,1,4,5,1,54,60,67,67,145,1,35,1,1,1,8,21,57,65,86,1,39
0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,3,0,0.125,1,2.25,2.625,2.875,0,0.125,0.625,2.5,2.875,0,1.125,1.5,2.625,2.875,3.375,3.75,4.375,1.13,1,25,1,2,9,19,22,24,1,2,6,21,24,1,10,13,22,24,28,31,36,89
1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0.625,0.625,2,2.25,0,0.75,1.875,2.375,3.875,6.5,7.25,0,1.125,1.5,2.375,0,0.625,2.375,2.625,0,1.04,1,6,6,17,19,1,7,16,20,32,53,59,1,10,13,20,1,6,20,22,1,80
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1.25,4.75,4.75,4.875,6.75,0,4,0,1.625,9,10,11.5,0,0.875,2.625,3.375,4.375,0,0,0.625,0.71,1,11,39,39,40,55,1,33,1,14,73,81,93,1,8,22,28,36,1,1,6,47
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0.375,1.25,3.625,0,0.75,1.25,1.375,3.125,3.25,3.875,4,0,2.125,4.375,4.375,0,4,4,0,1.07,0,1,4,11,30,1,7,11,12,26,27,32,33,1,18,36,36,1,33,33,1,83
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.5,0.625,0.625,2.375,2.875,3.5,0,4.125,6.25,0,0.25,1.75,2.25,2.5,2.75,3.25,3.375,3.375,4.125,1.15,0,1,5,6,6,20,24,29,1,34,51,1,3,15,19,21,23,27,28,28,34,91
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1.625,4.5,4.625,4.875,7.25,8.75,0,0,0,1,1.5,2.125,2.25,2.25,0,0.625,4.875,0.68,0,1,1,9,14,37,38,40,59,71,1,1,1,9,13,18,19,19,1,6,40,44
1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,7.75,9,9.5,10.875,0,2.875,8.875,9.75,0,0,0,0.75,1.75,1.875,5.75,7.75,0,1.75,1.75,2.625,0.58,1,63,73,77,88,1,24,72,79,1,1,1,7,15,16,47,63,1,15,15,22,34
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1.375,2.25,3.375,4,5.75,0,0.875,1.125,1.75,1.75,3.25,0,0.125,3.125,4.5,5.75,0,0.25,0.5,0.875,0.85,1,12,19,28,33,47,1,8,10,15,15,27,1,2,26,37,47,1,3,5,8,61
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.875,2.125,2.5,3.125,3.125,3.25,7.375,7.375,8.5,9.625,10,0,0.125,1.375,3.75,3.75,6.875,7.25,0,1.125,1.16,1,16,18,21,26,26,27,60,60,69,78,81,1,2,12,31,31,56,59,1,10,92
1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2.5,5,5.5,0,0,0.25,0.75,1.375,5.75,5.875,6.875,8.875,9.5,9.75,10.125,0,0.5,3.125,0,0.75,0.95,0,21,41,45,1,1,3,7,12,47,48,56,72,77,79,82,1,5,26,1,7,71
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,2,4.375,7.875,0,4.75,5,0,0.75,1.875,0,1.875,3.25,4.875,5.625,0,0.875,0,0.63,0,1,1,1,17,36,64,1,39,41,1,7,16,1,16,27,40,46,1,8,1,39
1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1.25,0,1,1,1.625,2.125,0,0.125,0.25,6.375,9.125,0,0.125,0.75,4.5,5.25,0,3.875,0,0.99,0,1,11,1,9,9,14,18,1,2,3,52,74,1,2,7,37,43,1,32,1,75
0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,5,0,0.5,4.625,5,5.25,6.375,0,1.125,2.375,2.75,3.75,0,0.875,0.875,0,0,0.375,1.125,2.875,1.21,1,41,1,5,38,41,43,52,1,10,20,23,31,1,8,8,1,1,4,10,24,97
0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.875,0,0.75,5.125,0,3.125,3.25,3.25,4.75,0,0.125,0.875,4.25,4.25,0,0.25,0.625,0.75,2.125,2.625,0.79,0,8,1,7,42,1,26,27,27,39,1,2,8,35,35,1,3,6,7,18,22,55
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1.125,2.25,0,1.125,1.875,4.125,5,5.25,7.125,8.125,8.625,0,2.25,2.625,3.75,0,0.125,2.75,3.125,0.79,0,1,10,19,1,10,16,34,41,43,58,66,70,1,19,22,31,1,2,23,26,55
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0.25,1.375,7.375,7.5,0,1.125,1.625,2.75,0,0.375,1.125,2.875,5.75,8.75,9.125,10,0,0.5,0,0.125,0.56,1,3,12,60,61,1,10,14,23,1,4,10,24,47,71,74,81,1,5,1,2,32
0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0.25,6.875,0,2,0,9.25,0,1.375,2.375,5.375,0,5.625,0,0,3.75,4.75,5.625,9.125,0.32,0,1,1,3,56,1,17,1,75,1,12,20,44,1,46,1,1,31,39,46,74,8
1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2.25,2.375,2.875,3.5,6.125,0,2.25,2.25,0,3.25,8.5,10,0,1.375,2.5,3.25,9.75,14.25,14.5,0.43,1,1,19,20,24,29,50,1,19,19,1,27,69,81,1,12,21,27,79,115,117,19
1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,2.75,3.875,9.75,19.375,20.125,0,2.5,9.5,0,0,1.25,4.875,9.25,13.875,15.125,0,3,5,6.125,0,0.34,1,23,32,79,156,162,1,21,77,1,1,11,40,75,112,122,1,25,41,50,1,10
1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,7,0,3.625,4,0,0.375,1,0,3.5,0,0.5,2.375,3,3.25,0,0,5.75,7.5,8.625,0.71,0,1,57,1,30,33,1,4,9,1,29,1,5,20,25,27,1,1,47,61,70,47
1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0.75,1.75,9.125,0,2.125,5.125,13.375,25,0,0,1.5,8.875,9,17.625,0,5,0,1,8.375,12.875,0.25,1,7,15,74,1,18,42,108,201,1,1,13,72,73,142,1,41,1,9,68,104,1
0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,3.125,0,0.75,0,0.25,0,2.25,0,2,2.125,0,0.5,1.5,3.125,0,0.25,0.25,0,0.25,0,1.17,0,26,1,7,1,3,1,19,1,17,18,1,5,13,26,1,3,3,1,3,1,93
