ln_wage,idcode,t,Choice,working,exper,collgrad,race,race1,age
1.268151,3742,12,1,1,2,0,1,1,39
999,3742,13,2,0,2,0,1,1,41
999,3742,14,2,0,2,0,1,1,43
999,3742,15,2,0,2,0,1,1,44
1.704054,3743,1,1,1,0,0,1,1,20
1.753725,3743,2,1,1,1,0,1,1,21
999,3743,3,2,0,2,0,1,1,22
1.8506,3743,4,1,1,2,0,1,1,23
1.839835,3743,5,1,1,3,0,1,1,24
1.908828,3743,6,1,1,4,0,1,1,25
1.777012,3743,7,1,1,4,0,1,1,27
999,3743,8,2,0,4,0,1,1,29
999,3743,9,2,0,4,0,1,1,30
999,3743,10,2,0,4,0,1,1,32
999,3743,11,2,0,4,0,1,1,34
999,3743,12,2,0,4,0,1,1,35
999,3743,13,2,0,4,0,1,1,37
999,3743,14,2,0,4,0,1,1,39
999,3743,15,2,0,4,0,1,1,40
999,3744,1,2,0,0,0,1,1,25
999,3744,2,2,0,0,0,1,1,26
999,3744,3,2,0,0,0,1,1,27
999,3744,4,2,0,0,0,1,1,28
999,3744,5,2,0,0,0,1,1,29
999,3744,6,2,0,0,0,1,1,30
999,3744,7,2,0,0,0,1,1,32
1.549188,3744,8,1,1,0,0,1,1,34
1.647799,3744,9,1,1,1,0,1,1,35
1.647948,3744,10,1,1,1,0,1,1,37
1.76473,3744,11,1,1,1,0,1,1,39
1.769744,3744,12,1,1,2,0,1,1,40
1.823219,3744,13,1,1,2,0,1,1,42
999,3744,14,2,0,2,0,1,1,44
999,3744,15,2,0,2,0,1,1,45
999,3745,1,2,0,0,0,1,1,16
999,3745,2,2,0,0,0,1,1,17
999,3745,3,2,0,0,0,1,1,18
999,3745,4,2,0,0,0,1,1,19
1.677717,3745,5,1,1,0,0,1,1,20
1.624316,3745,6,1,1,1,0,1,1,21
999,3745,7,2,0,1,0,1,1,23
1.567017,3745,8,1,1,1,0,1,1,25
999,3745,9,2,0,2,0,1,1,26
999,3745,10,2,0,2,0,1,1,28
999,3745,11,2,0,2,0,1,1,30
999,3745,12,2,0,2,0,1,1,31
999,3745,13,2,0,2,0,1,1,33
999,3745,14,2,0,2,0,1,1,35
999,3745,15,2,0,2,0,1,1,36
999,3746,1,2,0,0,0,1,1,19
999,3746,2,2,0,0,0,1,1,20
999,3746,3,2,0,0,0,1,1,21
999,3746,4,2,0,0,0,1,1,22
999,3746,5,2,0,0,0,1,1,23
999,3746,6,2,0,0,0,1,1,24
999,3746,7,2,0,0,0,1,1,26
999,3746,8,2,0,0,0,1,1,28
999,3746,9,2,0,0,0,1,1,29
999,3746,10,2,0,0,0,1,1,31
1.481604,3746,11,1,1,0,0,1,1,33
1.441422,3746,12,1,1,1,0,1,1,34
1.594997,3746,13,1,1,1,0,1,1,36
1.766927,3746,14,1,1,1,0,1,1,38
1.729187,3746,15,1,1,2,0,1,1,39
.1574164,3747,1,1,1,0,0,1,1,17
999,3747,2,2,0,1,0,1,1,18
999,3747,3,2,0,1,0,1,1,19
999,3747,4,2,0,1,0,1,1,20
999,3747,5,2,0,1,0,1,1,21
1.201954,3747,6,1,1,1,0,1,1,22
1.025024,3747,7,1,1,1,0,1,1,24
1.972482,3747,8,1,1,1,0,1,1,26
999,3747,9,2,0,2,0,1,1,27
999,3747,10,2,0,2,0,1,1,29
.5481212,3747,11,1,1,2,0,1,1,31
999,3747,12,2,0,3,0,1,1,32
999,3747,13,2,0,3,0,1,1,34
999,3747,14,2,0,3,0,1,1,36
999,3747,15,2,0,3,0,1,1,37
1.627093,3748,1,1,1,0,0,1,1,21
1.584745,3748,2,1,1,1,0,1,1,22
1.868749,3748,3,1,1,2,0,1,1,23
1.855044,3748,4,1,1,3,0,1,1,24
2.036789,3748,5,1,1,4,0,1,1,25
2.044044,3748,6,1,1,5,0,1,1,26
999,3748,7,2,0,5,0,1,1,28
2.082062,3748,8,1,1,5,0,1,1,30
2.086747,3748,9,1,1,6,0,1,1,31
2.120725,3748,10,1,1,6,0,1,1,33
2.197225,3748,11,1,1,6,0,1,1,35
1.832582,3748,12,1,1,7,0,1,1,36
2.272569,3748,13,1,1,7,0,1,1,38
2.02599,3748,14,1,1,7,0,1,1,40
2.269849,3748,15,1,1,8,0,1,1,41
1.440763,3749,1,1,1,0,0,1,1,20
999,3749,2,2,0,1,0,1,1,21
1.506783,3749,3,1,1,1,0,1,1,22
1.301507,3749,4,1,1,2,0,1,1,23
999,3749,5,2,0,3,0,1,1,24
1.454573,3749,6,1,1,3,0,1,1,25
1.217396,3749,7,1,1,3,0,1,1,27
1.529661,3749,8,1,1,3,0,1,1,29
999,3749,9,2,0,4,0,1,1,30
999,3749,10,2,0,4,0,1,1,32
999,3749,11,2,0,4,0,1,1,34
999,3749,12,2,0,4,0,1,1,35
999,3749,13,2,0,4,0,1,1,37
999,3749,14,2,0,4,0,1,1,39
999,3749,15,2,0,4,0,1,1,40
1.611979,3750,1,1,1,0,0,1,1,26
999,3750,2,2,0,1,0,1,1,27
1.70496,3750,3,1,1,1,0,1,1,28
1.805034,3750,4,1,1,2,0,1,1,29
1.866682,3750,5,1,1,3,0,1,1,30
1.876753,3750,6,1,1,4,0,1,1,31
1.846004,3750,7,1,1,4,0,1,1,33
1.95889,3750,8,1,1,4,0,1,1,35
2.070492,3750,9,1,1,5,0,1,1,36
999,3750,10,2,0,5,0,1,1,38
999,3750,11,2,0,5,0,1,1,40
999,3750,12,2,0,5,0,1,1,41
2.047808,3750,13,1,1,5,0,1,1,43
999,3750,14,2,0,5,0,1,1,45
2.172039,3750,15,1,1,5,0,1,1,46
999,3751,1,2,0,0,0,1,1,17
999,3751,2,2,0,0,0,1,1,18
1.584745,3751,3,1,1,0,0,1,1,19
1.915874,3751,4,1,1,1,0,1,1,20
999,3751,5,2,0,2,0,1,1,21
1.809742,3751,6,1,1,2,0,1,1,22
2.172907,3751,7,1,1,2,0,1,1,24
2.85165,3751,8,1,1,2,0,1,1,26
999,3751,9,2,0,3,0,1,1,27
3.169161,3751,10,1,1,3,0,1,1,29
999,3751,11,2,0,3,0,1,1,31
999,3751,12,2,0,3,0,1,1,32
999,3751,13,2,0,3,0,1,1,34
999,3751,14,2,0,3,0,1,1,36
1.895909,3751,15,1,1,3,0,1,1,37
999,3752,1,2,0,0,0,1,1,24
999,3752,2,2,0,0,0,1,1,25
999,3752,3,2,0,0,0,1,1,26
1.559248,3752,4,1,1,0,0,1,1,27
1.589977,3752,5,1,1,1,0,1,1,28
1.826109,3752,6,1,1,2,0,1,1,29
999,3752,7,2,0,2,0,1,1,31
999,3752,8,2,0,2,0,1,1,33
1.432687,3752,9,1,1,2,0,1,1,34
1.607126,3752,10,1,1,2,0,1,1,36
1.624128,3752,11,1,1,2,0,1,1,38
999,3752,12,2,0,3,0,1,1,39
999,3752,13,2,0,3,0,1,1,41
999,3752,14,2,0,3,0,1,1,43
999,3752,15,2,0,3,0,1,1,44
1.601775,3753,1,1,1,0,0,2,0,20
1.392373,3753,2,1,1,1,0,2,0,21
1.392373,3753,3,1,1,2,0,2,0,22
1.360348,3753,4,1,1,3,0,2,0,23
1.40328,3753,5,1,1,4,0,2,0,24
1.394327,3753,6,1,1,5,0,2,0,25
1.335179,3753,7,1,1,5,0,2,0,27
1.462755,3753,8,1,1,5,0,2,0,29
1.475108,3753,9,1,1,6,0,2,0,30
1.530165,3753,10,1,1,6,0,2,0,32
1.591274,3753,11,1,1,6,0,2,0,34
1.346113,3753,12,1,1,7,0,2,0,35
1.569212,3753,13,1,1,7,0,2,0,37
1.854415,3753,14,1,1,7,0,2,0,39
1.800202,3753,15,1,1,8,0,2,0,40
999,3754,1,2,0,0,1,1,1,22
999,3754,2,2,0,0,1,1,1,23
999,3754,3,2,0,0,1,1,1,24
999,3754,4,2,0,0,1,1,1,25
999,3754,5,2,0,0,1,1,1,26
999,3754,6,2,0,0,1,1,1,27
999,3754,7,2,0,0,1,1,1,29
999,3754,8,2,0,0,1,1,1,31
999,3754,9,2,0,0,1,1,1,32
999,3754,10,2,0,0,1,1,1,34
999,3754,11,2,0,0,1,1,1,36
999,3754,12,2,0,0,1,1,1,37
999,3754,13,2,0,0,1,1,1,39
999,3754,14,2,0,0,1,1,1,41
2.516995,3754,15,1,1,0,1,1,1,42
999,3755,1,2,0,0,0,1,1,20
2.136918,3755,2,1,1,0,0,1,1,21
999,3755,3,2,0,1,0,1,1,22
1.217862,3755,4,1,1,1,0,1,1,23
999,3755,5,2,0,2,0,1,1,24
999,3755,6,2,0,2,0,1,1,25
999,3755,7,2,0,2,0,1,1,27
999,3755,8,2,0,2,0,1,1,29
1.419264,3755,9,1,1,2,0,1,1,30
1.066443,3755,10,1,1,2,0,1,1,32
999,3755,11,2,0,2,0,1,1,34
999,3755,12,2,0,2,0,1,1,35
999,3755,13,2,0,2,0,1,1,37
999,3755,14,2,0,2,0,1,1,39
1.325095,3755,15,1,1,2,0,1,1,40
999,3756,1,2,0,0,0,1,1,22
999,3756,2,2,0,0,0,1,1,23
1.270418,3756,3,1,1,0,0,1,1,24
1.069442,3756,4,1,1,1,0,1,1,25
1.321042,3756,5,1,1,2,0,1,1,26
1.955348,3756,6,1,1,3,0,1,1,27
1.913039,3756,7,1,1,3,0,1,1,29
1.926664,3756,8,1,1,3,0,1,1,31
1.551951,3756,9,1,1,4,0,1,1,32
2.003288,3756,10,1,1,4,0,1,1,34
2.060513,3756,11,1,1,4,0,1,1,36
2.03926,3756,12,1,1,5,0,1,1,37
2.158242,3756,13,1,1,5,0,1,1,39
2.018242,3756,14,1,1,5,0,1,1,41
2.108601,3756,15,1,1,6,0,1,1,42
1.611979,3757,1,1,1,0,0,1,1,21
999,3757,2,2,0,1,0,1,1,22
999,3757,3,2,0,1,0,1,1,23
999,3757,4,2,0,1,0,1,1,24
999,3757,5,2,0,1,0,1,1,25
999,3757,6,2,0,1,0,1,1,26
1.312706,3757,7,1,1,1,0,1,1,28
1.356622,3757,8,1,1,1,0,1,1,30
1.171322,3757,9,1,1,2,0,1,1,31
1.593139,3757,10,1,1,2,0,1,1,33
1.528227,3757,11,1,1,2,0,1,1,35
1.346113,3757,12,1,1,3,0,1,1,36
1.757425,3757,13,1,1,3,0,1,1,38
999,3757,14,2,0,3,0,1,1,40
1.872668,3757,15,1,1,3,0,1,1,41
1.627093,3758,1,1,1,0,0,1,1,22
999,3758,2,2,0,1,0,1,1,23
1.702528,3758,3,1,1,1,0,1,1,24
999,3758,4,2,0,2,0,1,1,25
1.669684,3758,5,1,1,2,0,1,1,26
1.669684,3758,6,1,1,3,0,1,1,27
1.702904,3758,7,1,1,3,0,1,1,29
999,3758,8,2,0,3,0,1,1,31
999,3758,9,2,0,3,0,1,1,32
999,3758,10,2,0,3,0,1,1,34
999,3758,11,2,0,3,0,1,1,36
999,3758,12,2,0,3,0,1,1,37
1.762051,3758,13,1,1,3,0,1,1,39
1.86871,3758,14,1,1,3,0,1,1,41
1.89349,3758,15,1,1,4,0,1,1,42
999,3759,1,2,0,0,1,1,1,25
999,3759,2,2,0,0,1,1,1,26
999,3759,3,2,0,0,1,1,1,27
999,3759,4,2,0,0,1,1,1,28
999,3759,5,2,0,0,1,1,1,29
999,3759,6,2,0,0,1,1,1,30
999,3759,7,2,0,0,1,1,1,32
999,3759,8,2,0,0,1,1,1,34
1.909812,3759,9,1,1,0,1,1,1,35
1.848619,3759,10,1,1,0,1,1,1,37
2.010895,3759,11,1,1,0,1,1,1,39
2.224623,3759,12,1,1,1,1,1,1,40
2.231093,3759,13,1,1,1,1,1,1,42
2.347545,3759,14,1,1,1,1,1,1,44
3.656079,3759,15,1,1,2,1,1,1,45
999,3760,1,2,0,0,1,3,0,23
999,3760,2,2,0,0,1,3,0,24
999,3760,3,2,0,0,1,3,0,25
999,3760,4,2,0,0,1,3,0,26
999,3760,5,2,0,0,1,3,0,27
1.321042,3760,6,1,1,0,1,3,0,28
1.378663,3760,7,1,1,0,1,3,0,30
1.956804,3760,8,1,1,0,1,3,0,32
1.853135,3760,9,1,1,1,1,3,0,33
999,3760,10,2,0,1,1,3,0,35
2.098031,3760,11,1,1,1,1,3,0,37
.7335459,3760,12,1,1,2,1,3,0,38
999,3760,13,2,0,2,1,3,0,40
999,3760,14,2,0,2,1,3,0,42
.5911255,3760,15,1,1,2,1,3,0,43
999,3761,1,2,0,0,0,1,1,21
999,3761,2,2,0,0,0,1,1,22
999,3761,3,2,0,0,0,1,1,23
999,3761,4,2,0,0,0,1,1,24
999,3761,5,2,0,0,0,1,1,25
999,3761,6,2,0,0,0,1,1,26
999,3761,7,2,0,0,0,1,1,28
2.611039,3761,8,1,1,0,0,1,1,30
2.641647,3761,9,1,1,1,0,1,1,31
2.611121,3761,10,1,1,1,0,1,1,33
2.444952,3761,11,1,1,1,0,1,1,35
2.726137,3761,12,1,1,2,0,1,1,36
2.662838,3761,13,1,1,2,0,1,1,38
2.654819,3761,14,1,1,2,0,1,1,40
2.526694,3761,15,1,1,3,0,1,1,41
999,3762,1,2,0,0,1,1,1,20
999,3762,2,2,0,0,1,1,1,21
999,3762,3,2,0,0,1,1,1,22
999,3762,4,2,0,0,1,1,1,23
999,3762,5,2,0,0,1,1,1,24
999,3762,6,2,0,0,1,1,1,25
999,3762,7,2,0,0,1,1,1,27
999,3762,8,2,0,0,1,1,1,29
2.196725,3762,9,1,1,0,1,1,1,30
2.514114,3762,10,1,1,0,1,1,1,32
2.93492,3762,11,1,1,0,1,1,1,34
1.019979,3762,12,1,1,1,1,1,1,35
2.633666,3762,13,1,1,1,1,1,1,37
2.450024,3762,14,1,1,1,1,1,1,39
3.117265,3762,15,1,1,2,1,1,1,40
999,3763,1,2,0,0,1,1,1,15
999,3763,2,2,0,0,1,1,1,16
999,3763,3,2,0,0,1,1,1,17
999,3763,4,2,0,0,1,1,1,18
999,3763,5,2,0,0,1,1,1,19
999,3763,6,2,0,0,1,1,1,20
999,3763,7,2,0,0,1,1,1,22
999,3763,8,2,0,0,1,1,1,24
999,3763,9,2,0,0,1,1,1,25
999,3763,10,2,0,0,1,1,1,27
999,3763,11,2,0,0,1,1,1,29
2.361343,3763,12,1,1,0,1,1,1,30
2.118532,3763,13,1,1,0,1,1,1,32
999,3763,14,2,0,0,1,1,1,34
999,3763,15,2,0,0,1,1,1,35
999,3764,1,2,0,0,0,1,1,18
999,3764,2,2,0,0,0,1,1,19
999,3764,3,2,0,0,0,1,1,20
999,3764,4,2,0,0,0,1,1,21
999,3764,5,2,0,0,0,1,1,22
999,3764,6,2,0,0,0,1,1,23
1.440539,3764,7,1,1,0,0,1,1,25
1.476548,3764,8,1,1,0,0,1,1,27
1.098112,3764,9,1,1,1,0,1,1,28
1.452203,3764,10,1,1,1,0,1,1,30
1.510722,3764,11,1,1,1,0,1,1,32
1.526348,3764,12,1,1,2,0,1,1,33
1.527302,3764,13,1,1,2,0,1,1,35
1.746724,3764,14,1,1,2,0,1,1,37
1.711895,3764,15,1,1,3,0,1,1,38
999,3765,1,2,0,0,1,3,0,21
999,3765,2,2,0,0,1,3,0,22
999,3765,3,2,0,0,1,3,0,23
999,3765,4,2,0,0,1,3,0,24
999,3765,5,2,0,0,1,3,0,25
999,3765,6,2,0,0,1,3,0,26
999,3765,7,2,0,0,1,3,0,28
999,3765,8,2,0,0,1,3,0,30
999,3765,9,2,0,0,1,3,0,31
999,3765,10,2,0,0,1,3,0,33
999,3765,11,2,0,0,1,3,0,35
999,3765,12,2,0,0,1,3,0,36
999,3765,13,2,0,0,1,3,0,38
999,3765,14,2,0,0,1,3,0,40
2.501937,3765,15,1,1,0,1,3,0,41
999,3766,1,2,0,0,1,2,0,23
999,3766,2,2,0,0,1,2,0,24
999,3766,3,2,0,0,1,2,0,25
999,3766,4,2,0,0,1,2,0,26
999,3766,5,2,0,0,1,2,0,27
999,3766,6,2,0,0,1,2,0,28
999,3766,7,2,0,0,1,2,0,30
999,3766,8,2,0,0,1,2,0,32
999,3766,9,2,0,0,1,2,0,33
999,3766,10,2,0,0,1,2,0,35
999,3766,11,2,0,0,1,2,0,37
999,3766,12,2,0,0,1,2,0,38
1.824665,3766,13,1,1,0,1,2,0,40
1.915347,3766,14,1,1,0,1,2,0,42
999,3766,15,2,0,1,1,2,0,43
1.627093,3767,1,1,1,0,0,2,0,19
999,3767,2,2,0,1,0,2,0,20
1.680055,3767,3,1,1,1,0,2,0,21
2.252395,3767,4,1,1,2,0,2,0,22
1.717023,3767,5,1,1,3,0,2,0,23
2.14772,3767,6,1,1,4,0,2,0,24
1.681129,3767,7,1,1,4,0,2,0,26
999,3767,8,2,0,4,0,2,0,28
999,3767,9,2,0,4,0,2,0,29
999,3767,10,2,0,4,0,2,0,31
999,3767,11,2,0,4,0,2,0,33
999,3767,12,2,0,4,0,2,0,34
999,3767,13,2,0,4,0,2,0,36
1.394326,3767,14,1,1,4,0,2,0,38
999,3767,15,2,0,5,0,2,0,39
1.493561,3768,1,1,1,0,0,2,0,18
999,3768,2,2,0,1,0,2,0,19
999,3768,3,2,0,1,0,2,0,20
999,3768,4,2,0,1,0,2,0,21
999,3768,5,2,0,1,0,2,0,22
999,3768,6,2,0,1,0,2,0,23
999,3768,7,2,0,1,0,2,0,25
999,3768,8,2,0,1,0,2,0,27
999,3768,9,2,0,1,0,2,0,28
999,3768,10,2,0,1,0,2,0,30
999,3768,11,2,0,1,0,2,0,32
999,3768,12,2,0,1,0,2,0,33
999,3768,13,2,0,1,0,2,0,35
999,3768,14,2,0,1,0,2,0,37
999,3768,15,2,0,1,0,2,0,38
999,3769,1,2,0,0,0,2,0,16
999,3769,2,2,0,0,0,2,0,17
999,3769,3,2,0,0,0,2,0,18
1.146403,3769,4,1,1,0,0,2,0,19
999,3769,5,2,0,1,0,2,0,20
999,3769,6,2,0,1,0,2,0,21
999,3769,7,2,0,1,0,2,0,23
999,3769,8,2,0,1,0,2,0,25
999,3769,9,2,0,1,0,2,0,26
999,3769,10,2,0,1,0,2,0,28
999,3769,11,2,0,1,0,2,0,30
999,3769,12,2,0,1,0,2,0,31
999,3769,13,2,0,1,0,2,0,33
999,3769,14,2,0,1,0,2,0,35
999,3769,15,2,0,1,0,2,0,36
999,3770,1,2,0,0,1,2,0,22
999,3770,2,2,0,0,1,2,0,23
999,3770,3,2,0,0,1,2,0,24
999,3770,4,2,0,0,1,2,0,25
999,3770,5,2,0,0,1,2,0,26
999,3770,6,2,0,0,1,2,0,27
999,3770,7,2,0,0,1,2,0,29
999,3770,8,2,0,0,1,2,0,31
999,3770,9,2,0,0,1,2,0,32
999,3770,10,2,0,0,1,2,0,34
999,3770,11,2,0,0,1,2,0,36
999,3770,12,2,0,0,1,2,0,37
999,3770,13,2,0,0,1,2,0,39
999,3770,14,2,0,0,1,2,0,41
2.348226,3770,15,1,1,0,1,2,0,42
999,3771,1,2,0,0,0,2,0,17
999,3771,2,2,0,0,0,2,0,18
999,3771,3,2,0,0,0,2,0,19
999,3771,4,2,0,0,0,2,0,20
999,3771,5,2,0,0,0,2,0,21
999,3771,6,2,0,0,0,2,0,22
999,3771,7,2,0,0,0,2,0,24
999,3771,8,2,0,0,0,2,0,26
999,3771,9,2,0,0,0,2,0,27
999,3771,10,2,0,0,0,2,0,29
999,3771,11,2,0,0,0,2,0,31
999,3771,12,2,0,0,0,2,0,32
2.038517,3771,13,1,1,0,0,2,0,34
2.133553,3771,14,1,1,0,0,2,0,36
999,3771,15,2,0,1,0,2,0,37
999,3772,1,2,0,0,0,2,0,24
999,3772,2,2,0,0,0,2,0,25
999,3772,3,2,0,0,0,2,0,26
999,3772,4,2,0,0,0,2,0,27
999,3772,5,2,0,0,0,2,0,28
999,3772,6,2,0,0,0,2,0,29
999,3772,7,2,0,0,0,2,0,31
2.25342,3772,8,1,1,0,0,2,0,33
2.381417,3772,9,1,1,1,0,2,0,34
999,3772,10,2,0,1,0,2,0,36
999,3772,11,2,0,1,0,2,0,38
999,3772,12,2,0,1,0,2,0,39
999,3772,13,2,0,1,0,2,0,41
999,3772,14,2,0,1,0,2,0,43
999,3772,15,2,0,1,0,2,0,44
999,3773,1,2,0,0,0,1,1,18
.9339457,3773,2,1,1,0,0,1,1,19
1.721767,3773,3,1,1,1,0,1,1,20
1.478766,3773,4,1,1,2,0,1,1,21
1.49388,3773,5,1,1,3,0,1,1,22
999,3773,6,2,0,4,0,1,1,23
999,3773,7,2,0,4,0,1,1,25
2.196725,3773,8,1,1,4,0,1,1,27
2.205877,3773,9,1,1,5,0,1,1,28
999,3773,10,2,0,5,0,1,1,30
999,3773,11,2,0,5,0,1,1,32
2.357713,3773,12,1,1,5,0,1,1,33
2.43578,3773,13,1,1,5,0,1,1,35
2.529068,3773,14,1,1,5,0,1,1,37
2.491327,3773,15,1,1,6,0,1,1,38
999,3774,1,2,0,0,0,1,1,18
1.594695,3774,2,1,1,0,0,1,1,19
999,3774,3,2,0,1,0,1,1,20
1.461484,3774,4,1,1,1,0,1,1,21
1.49388,3774,5,1,1,2,0,1,1,22
1.419019,3774,6,1,1,3,0,1,1,23
1.479759,3774,7,1,1,3,0,1,1,25
999,3774,8,2,0,3,0,1,1,27
999,3774,9,2,0,3,0,1,1,28
1.530165,3774,10,1,1,3,0,1,1,30
1.753308,3774,11,1,1,3,0,1,1,32
1.569256,3774,12,1,1,4,0,1,1,33
999,3774,13,2,0,4,0,1,1,35
999,3774,14,2,0,4,0,1,1,37
999,3774,15,2,0,4,0,1,1,38
999,3775,1,2,0,0,0,1,1,16
999,3775,2,2,0,0,0,1,1,17
999,3775,3,2,0,0,0,1,1,18
999,3775,4,2,0,0,0,1,1,19
1.40328,3775,5,1,1,0,0,1,1,20
1.860038,3775,6,1,1,1,0,1,1,21
1.696731,3775,7,1,1,1,0,1,1,23
2.006371,3775,8,1,1,1,0,1,1,25
1.96918,3775,9,1,1,2,0,1,1,26
2.109583,3775,10,1,1,2,0,1,1,28
2.262804,3775,11,1,1,2,0,1,1,30
2.357713,3775,12,1,1,3,0,1,1,31
2.376821,3775,13,1,1,3,0,1,1,33
999,3775,14,2,0,3,0,1,1,35
2.400673,3775,15,1,1,3,0,1,1,36
1.493561,3776,1,1,1,0,0,1,1,20
999,3776,2,2,0,1,0,1,1,21
999,3776,3,2,0,1,0,1,1,22
999,3776,4,2,0,1,0,1,1,23
999,3776,5,2,0,1,0,1,1,24
999,3776,6,2,0,1,0,1,1,25
1.289716,3776,7,1,1,1,0,1,1,27
1.643339,3776,8,1,1,1,0,1,1,29
1.722866,3776,9,1,1,2,0,1,1,30
1.777025,3776,10,1,1,2,0,1,1,32
1.885553,3776,11,1,1,2,0,1,1,34
1.895678,3776,12,1,1,3,0,1,1,35
1.826108,3776,13,1,1,3,0,1,1,37
1.860938,3776,14,1,1,3,0,1,1,39
1.337202,3776,15,1,1,4,0,1,1,40
999,3777,1,2,0,0,0,1,1,21
1.451214,3777,2,1,1,0,0,1,1,22
999,3777,3,2,0,1,0,1,1,23
999,3777,4,2,0,1,0,1,1,24
1.545327,3777,5,1,1,1,0,1,1,25
1.669684,3777,6,1,1,2,0,1,1,26
1.57507,3777,7,1,1,2,0,1,1,28
1.776737,3777,8,1,1,2,0,1,1,30
999,3777,9,2,0,3,0,1,1,31
999,3777,10,2,0,3,0,1,1,33
1.492903,3777,11,1,1,3,0,1,1,35
1.50738,3777,12,1,1,4,0,1,1,36
1.879492,3777,13,1,1,4,0,1,1,38
1.570217,3777,14,1,1,4,0,1,1,40
1.575037,3777,15,1,1,5,0,1,1,41
999,3778,1,2,0,0,0,3,0,19
999,3778,2,2,0,0,0,3,0,20
999,3778,3,2,0,0,0,3,0,21
999,3778,4,2,0,0,0,3,0,22
999,3778,5,2,0,0,0,3,0,23
999,3778,6,2,0,0,0,3,0,24
999,3778,7,2,0,0,0,3,0,26
999,3778,8,2,0,0,0,3,0,28
999,3778,9,2,0,0,0,3,0,29
1.778975,3778,10,1,1,0,0,3,0,31
999,3778,11,2,0,0,0,3,0,33
999,3778,12,2,0,0,0,3,0,34
999,3778,13,2,0,0,0,3,0,36
999,3778,14,2,0,0,0,3,0,38
999,3778,15,2,0,0,0,3,0,39
999,3779,1,2,0,0,0,1,1,20
999,3779,2,2,0,0,0,1,1,21
999,3779,3,2,0,0,0,1,1,22
999,3779,4,2,0,0,0,1,1,23
999,3779,5,2,0,0,0,1,1,24
999,3779,6,2,0,0,0,1,1,25
999,3779,7,2,0,0,0,1,1,27
1.515723,3779,8,1,1,0,0,1,1,29
999,3779,9,2,0,1,0,1,1,30
1.93563,3779,10,1,1,1,0,1,1,32
2.001423,3779,11,1,1,1,0,1,1,34
999,3779,12,2,0,2,0,1,1,35
1.444174,3779,13,1,1,2,0,1,1,37
.9778981,3779,14,1,1,2,0,1,1,39
999,3779,15,2,0,3,0,1,1,40
1.157089,3780,1,1,1,0,0,3,0,21
1.827691,3780,2,1,1,1,0,3,0,22
1.847109,3780,3,1,1,2,0,3,0,23
999,3780,4,2,0,3,0,3,0,24
999,3780,5,2,0,3,0,3,0,25
999,3780,6,2,0,3,0,3,0,26
999,3780,7,2,0,3,0,3,0,28
999,3780,8,2,0,3,0,3,0,30
999,3780,9,2,0,3,0,3,0,31
999,3780,10,2,0,3,0,3,0,33
999,3780,11,2,0,3,0,3,0,35
999,3780,12,2,0,3,0,3,0,36
999,3780,13,2,0,3,0,3,0,38
1.029977,3780,14,1,1,3,0,3,0,40
999,3780,15,2,0,4,0,3,0,41
999,3781,1,2,0,0,0,3,0,19
999,3781,2,2,0,0,0,3,0,20
.8915981,3781,3,1,1,0,0,3,0,21
1.944911,3781,4,1,1,1,0,3,0,22
999,3781,5,2,0,2,0,3,0,23
999,3781,6,2,0,2,0,3,0,24
1.622861,3781,7,1,1,2,0,3,0,26
999,3781,8,2,0,2,0,3,0,28
999,3781,9,2,0,2,0,3,0,29
999,3781,10,2,0,2,0,3,0,31
999,3781,11,2,0,2,0,3,0,33
999,3781,12,2,0,2,0,3,0,34
999,3781,13,2,0,2,0,3,0,36
999,3781,14,2,0,2,0,3,0,38
999,3781,15,2,0,2,0,3,0,39
999,3782,1,2,0,0,0,1,1,21
999,3782,2,2,0,0,0,1,1,22
999,3782,3,2,0,0,0,1,1,23
999,3782,4,2,0,0,0,1,1,24
999,3782,5,2,0,0,0,1,1,25
999,3782,6,2,0,0,0,1,1,26
999,3782,7,2,0,0,0,1,1,28
.5447268,3782,8,1,1,0,0,1,1,30
1.452284,3782,9,1,1,1,0,1,1,31
2.210733,3782,10,1,1,1,0,1,1,33
1.458615,3782,11,1,1,1,0,1,1,35
2.292932,3782,12,1,1,2,0,1,1,36
999,3782,13,2,0,2,0,1,1,38
999,3782,14,2,0,2,0,1,1,40
999,3782,15,2,0,2,0,1,1,41
999,3783,1,2,0,0,0,3,0,16
999,3783,2,2,0,0,0,3,0,17
999,3783,3,2,0,0,0,3,0,18
999,3783,4,2,0,0,0,3,0,19
999,3783,5,2,0,0,0,3,0,20
999,3783,6,2,0,0,0,3,0,21
999,3783,7,2,0,0,0,3,0,23
999,3783,8,2,0,0,0,3,0,25
999,3783,9,2,0,0,0,3,0,26
999,3783,10,2,0,0,0,3,0,28
999,3783,11,2,0,0,0,3,0,30
999,3783,12,2,0,0,0,3,0,31
999,3783,13,2,0,0,0,3,0,33
1.83592,3783,14,1,1,0,0,3,0,35
1.83592,3783,15,1,1,1,0,3,0,36
999,3784,1,2,0,0,0,1,1,16
999,3784,2,2,0,0,0,1,1,17
999,3784,3,2,0,0,0,1,1,18
1.316302,3784,4,1,1,0,0,1,1,19
999,3784,5,2,0,1,0,1,1,20
999,3784,6,2,0,1,0,1,1,21
999,3784,7,2,0,1,0,1,1,23
999,3784,8,2,0,1,0,1,1,25
.5572186,3784,9,1,1,1,0,1,1,26
999,3784,10,2,0,1,0,1,1,28
