id,black,hispanic,female,uniqueTime,grad4yr,gradHS,schoolt,logwage,asvabAR,asvabCS,asvabMK,asvabNO,asvabPC,asvabWK
6994,0,1,0,3206,0,1,1.25,2.03681,-1.018451,-1.463883,-.8504548,-3.3856,-1.569847,-1.420993
6995,0,1,0,3204,0,0,1.5,2.420578,-2.080924,.0484708,-1.160117,-1.159282,-.7825667,-.6475536
7004,1,0,1,3207,0,1,2.416667,3.064935,-.2097264,1.20751,-.3343519,.1002486,-.2499325,-.9790277
7011,0,1,1,3202,0,1,6.25,2.173433,-.512998,1.125868,-.4375725,-.3411387,.815336,.4573603
7012,0,1,1,3201,1,1,9.25,2.272266,.5506939,-.1622635,.8010744,1.09337,-.2499325,.8993259
7013,1,0,1,3208,1,1,6.833333,2.02741,1.609903,1.125868,1.007516,.4671518,.815336,-.205588
7016,0,1,0,3206,0,1,1.416667,2.230245,-1.726084,-1.708851,-2.089102,-2.679269,-1.581518,-2.795768
7019,0,1,0,3203,0,1,2.333333,1.439623,-.3108169,-2.145551,-1.116618,-1.33426,-1.941432,-.9790277
7021,1,0,1,3211,1,1,5.75,2.202641,-1.321722,-1.356526,-.6440136,-.1204451,-1.581518,-.205588
7022,1,0,0,3209,0,1,2,1.870106,-1.306913,-2.90181,-1.357036,-.782526,-.2499325,-.9790277
7026,1,0,1,3202,1,1,6.75,2.0602,1.609903,-.4568678,1.373903,1.09337,.2827018,-1.420993
7027,0,1,0,3210,0,1,4,1.607904,-1.704297,-.6937723,-2.089102,-1.732707,-2.114152,-1.064046
7032,0,1,1,3205,1,1,5.416667,2.843196,.7000884,-.4568678,1.317177,.7623295,1.081653,.4573603
7035,1,0,1,3205,0,1,6.75,2.722223,-1.306913,1.372266,.5946333,.9830231,-.2499325,.3468689
7037,1,0,1,3209,1,1,11.16667,2.295879,-.6140885,-2.90181,-.1279108,.1002486,-1.581518,-2.113522
7044,1,0,0,3202,0,1,3.083333,2.788476,-.2097264,.8914081,.181751,-.2307919,1.081653,.6783431
7046,1,0,0,3203,0,1,3.416667,1.621945,-1.018451,1.20751,.2849715,-.2644852,.2827018,.4573603
7055,0,1,0,3201,0,1,5.916667,2.49859,-1.018451,-.9264082,-.4375725,-.7028038,.0163846,.3058536
7056,0,1,0,3203,1,1,7.416667,1.503537,-1.018451,-1.886338,-.9536754,-1.732707,.4421821,.6783431
7057,1,0,1,3210,1,1,6.166667,2.098755,-.9173601,.2592051,-1.572999,.3209422,-.5162496,-2.00425
7069,0,1,1,3204,1,1,7.166667,2.603986,1.00336,1.589068,1.420398,.9441569,1.081653,.7888345
7073,0,1,1,3208,1,1,5.833333,2.042299,-.6140885,.3126106,-1.160117,-.6721792,-.5162496,-1.812547
7077,0,1,0,3201,0,1,2.833333,1.988705,-.7292075,-.6937723,-1.997634,-1.33426,-1.048884,-2.00425
7081,0,1,1,3209,1,1,8.333333,2.219108,-.6140885,.2592051,-.0246902,.431289,.2827018,-.0950966
7082,0,1,1,3201,1,1,7.583333,2.464859,-.1086359,.2592051,-.4375725,-.1204451,1.081653,-.0950966
7083,0,1,1,3212,1,1,5.833333,3.651737,.032704,-2.90181,-.6440136,-1.33426,.5490189,-.205588
7089,1,0,1,3207,0,1,4.666667,2.304056,-.2097264,-.1622635,-.4375725,-.5618324,.0163846,1.2308
7090,1,0,1,3204,0,1,3.333333,1.704293,.7000884,.5753067,-.4375725,-.3567581,1.081653,.6783431
7096,1,0,1,3203,1,1,10.41667,1.646638,-.1086359,-.478365,1.420398,-1.00322,.2827018,1.009817
7101,1,0,0,3209,0,1,3.916667,1.758077,.1946357,.2592051,.4914127,.8726763,.815336,.2363776
7107,1,0,1,3207,0,1,1.5,1.579385,.1946357,-.1622635,-1.160117,-2.423526,.815336,.4573603
7108,1,0,0,3206,0,1,3.75,1.811187,.7000884,.2592051,1.317177,-1.159282,.815336,.4573603
7109,1,0,0,3204,0,1,1.583333,2.219108,-1.306913,-.9264082,-1.160117,-.8479859,-1.569847,-1.812547
7110,1,0,1,3204,0,1,2.166667,2.390122,-.6140885,-1.356526,-.3343519,-.782526,-1.048884,-1.264531
7111,1,0,1,3204,0,1,6.083333,1.793374,-.9173601,.1721622,-1.160117,-1.223913,-.2499325,-1.494152
7115,1,0,0,3210,0,1,1.416667,2.223068,-1.16983,.4699395,-.9536754,-.782526,-2.38047,-1.541246
7124,1,0,1,3205,0,1,5.25,2.046353,1.040917,2.264454,1.110736,1.203717,.815336,.7888345
7132,0,1,1,3212,1,1,7.583333,2.047213,-.2097264,.8914081,-.9536754,.2105954,-.2499325,-.205588
7140,0,1,1,3201,0,1,2,1.579385,-.2942341,.4699395,-.6440136,-1.00322,.5490189,.2363776
7145,0,1,1,3206,0,1,1.583333,1.80704,-.6140885,-.5837322,-.4375725,-.20105,-.5162496,-.6432742
7146,0,1,0,3201,0,1,4.083333,1.973189,-1.018451,.0484708,-1.77944,-1.00322,-1.315201,-2.00425
7153,0,1,0,3202,0,1,7.25,2.528142,-.1086359,-.9264082,.4914127,.226687,.5490189,-.4265708
7155,0,1,0,3203,0,1,7.666667,2.457901,1.432763,1.946647,.8010744,1.203717,1.081653,1.2308
7158,0,1,1,3202,1,1,8.166667,2.090829,-.2097264,.5753067,-.0246902,-.2644852,.0163846,-.462339
7161,0,1,1,3207,0,1,5.333333,1.965525,-.1086359,.4699395,-.9536754,1.203717,-.7825667,-1.089519
7162,0,1,1,3210,0,1,5.5,1.631695,-.8162696,-.3729979,-.1279108,.6519827,.0163846,-.5370622
7164,0,1,1,3202,0,1,5.25,2.206486,.1946357,-.2676307,-.1279108,-.2644852,-.5162496,.0266794
7168,0,1,0,3207,0,1,3.333333,2.328195,.1946357,1.20751,.2849715,.9830231,.815336,-.0950966
7170,0,1,0,3210,0,1,7.166667,2.660774,-.2097264,.0484708,.4914127,-.6721792,.2827018,.0153948
7171,0,1,0,3201,1,1,7.5,3.192122,-.2097264,-.7944665,-.3343519,-1.00322,-1.315201,-1.177633
7177,0,1,1,3201,1,1,7.5,2.464948,.4979073,-1.005201,-1.249383,-1.092532,-.7461132,-.0950966
7179,0,1,0,3211,0,0,1.833333,2.238031,-1.704297,-1.532037,-1.572999,-2.241724,-1.004498,-1.420993
7187,0,1,1,3201,1,1,6.916667,2.108914,.2957263,.7253085,.4914127,.226687,.815336,.6783431
7190,0,1,0,3212,1,1,6.916667,2.274476,.5989979,.3645723,1.144946,.8726763,-.2135829,-.4265708
7191,0,1,0,3209,0,1,2.416667,1.775355,.1946357,.153838,.5719132,.0833853,.815336,.0153948
7192,0,1,1,3209,0,1,2.333333,2.150048,.1043074,.0484708,.2849715,-.4514855,-.2499325,-.5370622
7194,0,1,1,3207,1,1,9.083333,2.621614,-.1086359,-1.126648,.5946333,-.5618324,-.2499325,-1.812547
7198,0,1,1,3203,1,1,6.583333,2.688952,.032704,1.946647,1.317177,1.203717,.815336,.3468689
7200,0,1,1,3206,1,1,5.833333,2.293283,.1043074,.786041,.4914127,.3209422,.815336,.0153948
7204,0,1,1,3206,0,1,2.333333,1.580887,-.1086359,.4699395,-.0246902,-.3411387,-.2135829,-.205588
7206,0,1,0,3205,1,1,5.583333,2.918041,1.609903,1.429891,1.373903,1.09337,1.34797,.8993259
7208,0,1,1,3201,0,1,2.25,1.870106,-1.321722,-.1622635,-.6440136,.2105954,-.2499325,-.4265708
7210,0,1,0,3209,1,1,13.66667,1.897681,-.7292075,.0484708,-.4375725,1.203717,-.2499325,-.1303965
7220,0,1,0,3202,0,1,1.166667,1.909627,-.2097264,-1.708851,.4914127,-1.251821,.1149735,.3468689
7224,1,0,0,3211,0,1,2,2.215272,.0935452,-.3729979,-.4375725,-.0100983,.5490189,-.462339
7227,0,1,0,3212,0,0,3.833333,2.175229,-1.422813,-1.126648,-1.914259,-1.732707,-1.847835,-.8043188
7229,0,1,0,3207,0,1,5.583333,1.776096,-.6140885,-.2321756,-.4375725,.1002486,-.7825667,-1.541246
7240,0,1,1,3201,0,1,3.5,1.66554,-.9173601,-.6890993,-.6440136,.1002486,-1.315201,-.6475536
7242,0,1,0,3208,0,1,2.916667,2.778657,-.2942341,.5846285,-.6440136,.1002486,-1.278433,-1.177633
7243,0,1,1,3209,0,1,2.583333,1.926905,-.7292075,-2.145551,-1.77944,-.3411387,-.2499325,.4573603
7246,1,0,0,3202,0,1,4.166667,2.660774,-.8162696,.2592051,-1.263337,.3209422,-2.200619,-.2894487
7251,1,0,0,3212,0,1,.9166667,2.635362,-1.624994,-2.90181,-1.997634,-2.131209,-1.941432,-.9790277
7257,1,0,0,3211,1,1,7.083333,2.937236,1.306632,-.1622635,.2849715,.3209422,-.2499325,.3058536
7266,1,0,0,3210,0,0,1.166667,1.618606,-1.220632,-.2676307,-1.469778,-.2644852,-1.581518,-2.28615
7274,1,0,0,3208,0,1,2.5,1.579385,-.9848635,-1.886338,-1.914259,-1.251821,-1.941432,-2.795768
7278,1,0,0,3201,1,1,9.25,1.633544,-.512998,.0484708,-.6440136,1.09337,-1.315201,-1.264531
7279,1,0,1,3201,1,1,6.333333,2.069831,.4979073,-.0568964,.2849715,.5416358,.2827018,-.0950966
7289,1,0,0,3205,0,1,2.833333,2.306304,1.432763,-.478365,.2174807,-.0100983,.2827018,.6783431
7290,1,0,0,3204,1,1,8.666667,1.621945,-.1086359,-.5626587,-.9536754,.226687,-1.581518,.4573603
7291,1,0,1,3204,0,1,3.416667,1.50283,-1.220632,.8914081,-.4375725,.431289,-.2499325,-.6432742
7292,1,0,0,3210,1,1,7,2.059577,-1.16983,-1.296613,-1.160117,-.5457495,-.2499325,-.9790277
7293,1,0,1,3205,1,1,8.333333,1.862366,-.512998,-.2676307,.181751,.7623295,.2827018,.5017526
7296,1,0,1,3208,1,1,8.916667,2.25233,.1946357,-.0568964,1.007516,1.09337,.4421821,.954156
7301,1,0,1,3202,0,1,3.666667,2.274035,-.8162696,.5753067,-1.572999,.5416358,-.5162496,-1.641976
7303,1,0,1,3205,1,1,11.08333,1.969725,-.9120901,.4699395,-.4375725,1.09337,.815336,-.205588
7304,1,0,1,3201,1,1,8.833333,2.130356,.2957263,1.312877,.5946333,.7623295,.2827018,.2363776
7306,1,0,1,3208,0,1,7.833333,1.937972,-.8162696,1.946647,.2849715,1.203717,.5490189,-.205588
7313,1,0,1,3205,1,1,9.583333,1.811073,.5989979,.0484708,-.1279108,.2105954,.815336,.8993259
7318,1,0,1,3201,0,1,2.5,1.458899,-1.422813,-1.708851,-1.77944,-2.423526,-2.114152,-2.504821
7321,1,0,1,3209,0,1,3.333333,1.389382,-.3108169,-.1622635,-.4375725,-1.00322,-.5162496,-.1303965
7322,1,0,0,3210,1,1,11.16667,2.473164,.4979073,-.2676307,.4914127,.8726763,-.2499325,-.9790277
7323,1,0,0,3206,1,1,8.666667,2.528522,-.2097264,-.7944665,-1.160117,-2.131209,.0163846,.6783431
7324,1,0,1,3209,1,1,5.583333,2.388278,1.407722,1.946647,1.110736,1.203717,1.081653,.3468689
7331,1,0,0,3205,0,1,2,1.799394,-1.624994,-2.475602,-1.584559,-2.999155,-1.847835,-1.90282
7333,1,0,1,3205,0,1,2.333333,1.915591,-1.546988,.3645723,-1.469778,-.2307919,-1.048884,-2.28615
7335,1,0,0,3207,0,1,2.5,1.993509,-1.546988,.0484708,-1.469778,-.1204451,.2827018,-.9790277
7340,0,1,1,3207,0,1,1.666667,2.307907,-.5486919,.0484708,-.3343519,-.3411387,-.2499325,-.2894487
7343,0,1,0,3210,0,1,2.833333,2.008907,-1.16983,-1.708851,-.7994112,.1002486,.0163846,-.4265708
7345,1,0,0,3203,0,0,1.916667,2.069298,-1.018451,-1.005201,-1.160117,-2.241724,-1.581518,-1.264531
7347,0,1,0,3201,0,1,2.333333,3.204012,-.4031622,.3645723,-.3343519,.8726763,-1.048884,-.1303965
7349,0,1,0,3205,0,1,5.5,1.629173,-.8162696,-.4568678,-.4247392,.3209422,-.7825667,-.5370622
7350,0,1,0,3203,0,1,2.666667,1.98753,-.9173601,-.7944665,-1.572999,.3209422,-1.278433,-.758045
7356,0,1,0,3207,0,1,9,2.12625,-1.018451,-.6890993,-.9536754,-1.251821,-.7825667,-.5370622
7357,0,1,1,3208,0,1,2.5,1.481594,-.8162696,.0484708,-1.160117,-1.33426,-1.847835,-1.494152
7362,0,1,0,3212,1,1,5.666667,3.055278,.0935452,1.429891,.5946333,1.203717,-1.315201,.4573603
7364,0,1,0,3212,0,1,4.583333,1.739728,-1.220632,-2.90181,-1.263337,-.8479859,-.5162496,-1.420993
7366,1,0,1,3210,1,1,7.166667,2.078015,.6852139,-.7944665,.4914127,1.09337,.815336,-.205588
7367,1,0,1,3207,0,1,9,1.534934,-.8162696,-.7944665,-.4375725,.2105954,.5490189,.2363776
7369,1,0,0,3203,0,1,2.5,2.160494,-2.163186,-.2676307,-1.914259,-.5618324,-1.581518,-2.28615
7372,1,0,0,3207,0,1,5.916667,1.999239,-1.704297,-2.475602,-1.997634,-1.159282,-1.569847,-.9790277
7373,1,0,1,3205,1,1,5,1.680045,-.3108169,.0484708,-.0632254,-.5618324,.2827018,.3468689
7377,1,0,0,3211,0,1,4.416667,1.38833,-1.704297,.153838,-2.383199,-1.794757,-1.278433,-3.078364
7379,1,0,1,3203,0,1,4.416667,1.520815,-1.546988,-.0568964,-.6440136,-.3411387,-1.941432,-2.113522
7383,1,0,0,3201,1,1,8.333333,2.486521,1.00336,1.523611,.0308714,1.09337,.5490189,.7755756
7384,1,0,1,3202,0,1,2.416667,1.70506,-2.029356,-.2676307,-1.572999,-.782526,-1.847835,-1.494152
7385,1,0,1,3207,1,1,8,1.828465,.2957263,1.372266,.9347532,1.203717,.2827018,-.205588
7386,1,0,0,3206,1,1,7.666667,1.621945,-.8162696,-.3729979,-.9536754,.7623295,-.7825667,-1.494152
7402,1,0,0,3207,0,1,6.916667,2.891986,.4979073,-.1622635,.4914127,1.09337,.5490189,-.1303965
7406,1,0,1,3202,0,0,2.083333,1.719266,-1.827175,-2.475602,-1.997634,-2.423526,-2.200619,-2.504821
7409,1,0,1,3201,0,0,2.583333,1.642564,-1.321722,-.7944665,-1.77944,-1.732707,-2.38047,-2.113522
7412,1,0,0,3206,0,1,6.083333,2.041203,-1.220632,-1.356526,-.3343519,-.2307919,-.5162496,-.8043188
7419,1,0,1,3206,0,1,4.166667,1.926361,-1.16983,-.2321756,-1.160117,-.3411387,-1.048884,-.205588
7420,1,0,1,3209,1,1,7,2.993984,1.040917,-.1622635,1.144946,1.09337,.815336,.8993259
7424,0,1,0,3205,0,1,2,1.706102,-1.306913,.0484708,-1.160117,-1.113567,-1.315201,-1.064046
7427,0,1,0,3208,0,0,.5,1.890062,-.512998,-1.463883,-.9536754,-1.732707,-1.048884,.0153948
7428,0,1,0,3206,0,1,2.5,2.955854,-.4031622,-1.215935,-.8504548,-.3567581,-.7825667,-.1303965
7440,0,1,1,3205,0,1,3.666667,1.862366,-.6140885,.0484708,-1.263337,.7623295,-1.004498,.2363776
7442,0,1,0,3204,0,1,3.75,2.92062,-.7292075,.8914081,.2849715,-.5618324,.2827018,-.2894487
7448,1,0,0,3202,0,1,4,1.552212,-1.422813,-1.022809,-1.914259,-2.131209,-2.114152,-1.812547
7455,0,1,0,3211,0,1,2.25,2.592408,-.9120901,-1.296613,-.9536754,-.4514855,-.7825667,-.6475536
7456,0,1,1,3210,0,1,10.83333,1.881099,-.4031622,-1.708851,-.9536754,.2105954,-1.048884,-1.420993
7461,0,1,0,3202,0,1,2.75,1.615613,-1.306913,-2.475602,-1.77944,-2.053932,-1.569847,-.5370622
7464,0,1,0,3207,0,1,2.833333,2.150048,-.1086359,-.7944665,-.3343519,-.6721792,-.5162496,.0266794
7465,0,1,0,3203,0,1,2.75,2.132771,-.512998,-.4568678,-.6440136,-.6721792,-.7825667,-1.264531
7471,0,1,0,3207,0,1,2.75,2.617862,-1.350373,-.4568678,-1.584559,-1.665301,-2.38047,-.738288
7472,0,1,0,3208,0,1,2.333333,1.559183,-.2097264,.0484708,-1.469778,-.7028038,.0163846,-1.420993
7473,0,1,0,3202,0,1,1.75,2.150048,-1.018451,-.2676307,-1.160117,-.2307919,1.34797,-.6432742
7491,0,1,1,3207,1,1,8.416667,2.643496,.1946357,.9450853,-.0632254,-.1204451,.5490189,.4573603
7496,0,1,1,3211,0,1,5.25,1.685629,-1.220632,.6806738,-.8504548,-1.794757,-.5162496,-.6475536
7498,0,1,0,3212,0,0,2.75,2.097143,-1.546988,-2.760919,-1.469778,-2.053932,-2.200619,-1.494152
7506,0,1,0,3202,0,1,5.666667,2.995058,-.6140885,.0484708,-.9536754,.1002486,-2.38047,.0153948
7507,0,1,0,3206,1,1,9.083333,1.999239,-1.306913,.4699395,-.3343519,.7623295,-1.569847,-.0950966
7510,0,1,0,3209,0,1,4.166667,2.339785,.032704,.8914081,-.4375725,-.4514855,.2827018,.2363776
7511,0,1,1,3203,0,1,2,2.284633,1.667297,1.724347,1.144946,1.203717,.815336,.5017526
7515,0,1,0,3205,0,1,4.333333,1.702757,-.512998,.2592051,-1.249383,-.8479859,-.2499325,-.1303965
7518,0,1,0,3207,0,1,3.5,1.966126,-1.704297,-.007122,-1.469778,-.5618324,-.7825667,-.9790277
7520,0,1,1,3207,1,1,7.5,2.466023,1.040917,.153838,1.007516,.8726763,.8968619,.3468689
7521,0,1,1,3205,1,1,5.75,2.633546,-1.018451,.3645723,1.007516,.5416358,-1.315201,.3058536
7530,0,1,1,3212,0,1,1.5,2.891237,-.6140885,1.20751,-.1279108,.5416358,.0163846,-.205588
7532,0,1,0,3204,0,0,1.333333,2.49289,-.8162696,-1.356526,-.3343519,.1002486,.2827018,-.205588
7535,0,1,1,3206,0,1,2.833333,1.975695,-1.624994,-.2676307,-1.263337,-1.223913,-1.847835,-1.812547
7536,0,1,1,3207,0,1,4.583333,1.895156,-.2097264,.2592051,.5946333,.7623295,1.081653,1.009817
7537,0,1,0,3210,0,1,5.916667,2.392053,-.6140885,-.6890993,-.0246902,-.782526,-.2499325,.0153948
7546,0,1,1,3207,0,1,3.666667,2.228081,.1946357,.153838,-.4375725,1.09337,.0163846,.0153948
7550,0,1,0,3211,0,1,2.166667,2.538236,.5989979,1.312877,.5946333,1.203717,.2827018,.4573603
7554,0,1,0,3207,0,1,7.166667,2.33237,-.2942341,-.478365,-.7994112,-.3411387,-1.315201,-.9790277
7558,0,1,0,3202,0,1,4.166667,1.704542,-1.018451,-2.90181,-1.249383,-2.241724,-1.315201,-.4265708
7560,0,1,0,3203,0,1,10.16667,2.388278,-1.220632,-.7944665,-1.160117,.9830231,-.7825667,-.6475536
7563,0,1,1,3201,1,1,6.333333,2.563579,-.6140885,.153838,.181751,-.3411387,.5490189,.2363776
7576,0,1,1,3201,1,1,8.75,2.016517,-.8162696,-.2321756,-.6440136,.9830231,-1.847835,-.1303965
7581,0,1,0,3201,0,1,2.5,2.104885,-.2097264,.2592051,-.4375725,.2105954,-.5162496,.0153948
7582,0,1,1,3208,1,1,9,2.098755,-.8162696,.6806738,-.4375725,.2105954,.2827018,-.205588
7585,0,1,0,3211,0,1,6,1.901587,-.2942341,-.478365,-.8504548,-1.440562,-1.581518,-.205588
7593,0,1,1,3203,0,1,6.583333,2.332441,.2957263,1.429891,1.317177,.9830231,.815336,.6783431
7597,0,1,0,3211,0,1,2.666667,1.845089,-.4031622,-1.532037,-.3343519,-.1204451,-.5162496,.0153948
7603,0,1,1,3210,1,1,7.916667,2.737835,1.306632,.8914081,1.420398,1.203717,1.081653,.8993259
7604,0,1,0,3208,0,0,.6666667,3.066339,1.040917,-1.708851,-.0246902,-1.00322,-.2499325,.4573603
7607,0,1,0,3205,0,1,1.583333,2.365469,-1.018451,-.5626587,-1.160117,-2.053932,-.2499325,-1.177633
7618,1,0,1,3209,0,1,.75,1.456901,-2.029356,-.2676307,-1.584559,-1.113567,-2.114152,-3.078364
7621,0,1,0,3206,1,1,5.75,2.110788,1.710994,-.1622635,1.626839,1.09337,1.081653,.8993259
7623,1,0,1,3212,1,1,7.333333,3.702948,.9413188,.8914081,1.373903,.9830231,1.081653,.4573603
7634,0,1,1,3211,0,1,9.833333,1.966727,.1946357,-.9264082,-.4247392,-.0221957,.2827018,.4573603
7635,1,0,1,3211,0,1,2.333333,1.38833,-.9120901,.3645723,-.2265091,1.09337,-.2499325,.4573603
7636,1,0,1,3210,1,1,8.833333,2.02741,-.6140885,.8276221,.181751,1.09337,.5490189,.3468689
7641,1,0,0,3202,1,1,8.166667,2.385911,.5989979,-2.90181,-.3343519,.8726763,-2.38047,.8993259
7644,1,0,1,3202,0,1,2.5,2.77699,-.512998,-.478365,-.4247392,.7623295,.2827018,-.6432742
7650,1,0,1,3211,1,1,7.75,2.448311,-1.16983,-.1622635,-.8504548,-1.00322,-.5162496,.2363776
7653,1,0,1,3201,0,1,8.333333,1.87824,-.9173601,1.429891,.181751,1.203717,.5490189,-.205588
7656,1,0,0,3202,0,1,3.916667,2.554179,-1.018451,-.2676307,-1.263337,-.3411387,-.2499325,-.6475536
7660,1,0,0,3211,0,1,2.833333,1.796598,-.9173601,.4699395,-.4375725,.7623295,-.5162496,-.462339
7665,0,1,1,3204,0,1,4.5,1.881099,-.6140885,-.2321756,-1.160117,.1002486,-1.941432,-2.00425
7675,0,1,0,3204,0,1,1.25,2.016517,-2.080924,-.5626587,-1.263337,-1.113567,-1.048884,-1.90282
7677,0,1,0,3207,0,1,1.583333,1.898945,-1.306913,-.7944665,-1.263337,-.782526,-2.200619,-2.00425
7678,1,0,0,3201,0,1,2.166667,3.654126,-1.220632,-2.475602,-1.160117,-1.794757,-1.847835,-.5370622
7685,1,0,1,3204,1,1,8.833333,2.26159,-.1086359,.4699395,.2174807,.431289,1.34797,.2363776
7686,1,0,1,3207,1,1,11.16667,2.545542,.1946357,.1721622,1.317177,.6519827,-.5162496,.4573603
7719,1,0,1,3210,0,1,2.75,2.030738,-1.321722,.1427471,-.4375725,.5416358,-.7825667,-1.064046
7723,1,0,0,3208,0,1,7.833333,1.502598,.2957263,.4699395,.181751,.0833853,.5490189,.6783431
7727,1,0,0,3209,0,1,3.166667,1.554736,-1.422813,-.6890993,-1.572999,-1.223913,-1.315201,-2.113522
7728,1,0,1,3208,0,1,5.916667,1.443616,-.6140885,.3645723,-.8504548,-.1204451,-1.581518,-1.264531
7731,1,0,0,3204,0,1,1.75,2.232616,-.4031622,-.4568678,-1.160117,-.5457495,.815336,-.205588
7737,1,0,0,3201,0,1,2,1.796598,-1.704297,-.2676307,-.9536754,-2.053932,-2.38047,-3.078364
7738,1,0,1,3208,1,1,5.75,1.992224,.0935452,1.034428,.5719132,1.09337,.815336,.954156
7740,1,0,1,3207,0,1,1.833333,1.708887,-1.321722,1.20751,-.9536754,.8726763,-.5162496,-.9790277
7744,1,0,0,3205,0,1,2.916667,3.066339,-1.220632,.0484708,-1.160117,.2105954,-1.315201,-2.00425
7745,1,0,0,3206,0,1,3.083333,1.719266,.1946357,-.6890993,.2849715,.1002486,.5490189,-.205588
7746,1,0,0,3202,0,1,3,1.811187,-1.220632,-.9264082,-1.572999,-1.563294,-.7825667,-.205588
7749,1,0,0,3203,0,1,2.5,1.681,-1.018451,-2.760919,-1.263337,-.8479859,-2.114152,-1.812547
7756,1,0,1,3208,0,1,1.916667,2.086727,-.9173601,.4164813,-.3343519,-.1204451,-.2499325,-1.494152
7762,1,0,1,3209,0,0,0,1.419421,-1.726084,-1.022809,-1.469778,-.782526,-2.38047,-2.504821
7765,1,0,1,3203,0,1,6.166667,1.70766,-1.018451,-1.886338,-1.116618,.5416358,-.5162496,-2.113522
7767,1,0,1,3209,0,1,2.25,1.776096,-1.306913,-.0568964,-.8504548,-.2644852,-.2135829,-.4265708
7768,1,0,0,3208,0,1,2.5,1.456901,-1.350373,-.2676307,-1.263337,-1.665301,-.5162496,.4573603
7770,1,0,1,3205,0,1,4.583333,2.39886,-.1086359,.8276221,.8010744,1.09337,.5490189,-1.264531
7772,1,0,0,3210,1,1,9.75,1.639223,-1.350373,-.2321756,-.3343519,.6519827,-.5162496,-.205588
7773,1,0,1,3203,0,1,3.666667,2.364353,-.2097264,1.034428,.2849715,1.09337,1.081653,1.2308
7779,1,0,0,3206,1,1,10.41667,1.960201,-.512998,.5753067,.4914127,-1.251821,.2827018,.0153948
7790,1,0,0,3203,0,1,3.666667,1.726928,-.512998,-.2676307,.9347532,.9441569,.815336,.2363776
7795,1,0,1,3206,0,1,2.583333,1.639223,-1.018451,.2592051,-.3343519,.2105954,-.2499325,-2.00425
7802,1,0,0,3206,0,1,3.666667,2.245359,-.6140885,-1.215935,-1.160117,-.2644852,-1.581518,-.462339
7803,1,0,0,3202,0,1,6.416667,3.354071,-.6140885,.1721622,-.1279108,-1.159282,.2827018,.0153948
7814,1,0,1,3208,0,1,1.75,1.596663,-1.422813,-.0568964,-1.469778,-1.509269,-1.941432,.0153948
7817,1,0,1,3212,0,1,3.5,1.63519,-1.321722,.4699395,-.9536754,.3209422,-1.569847,-.0950966
7820,1,0,0,3210,0,1,1.583333,2.604336,-.1086359,.153838,-.4247392,-1.092532,-1.048884,-.9790277
7821,1,0,0,3203,0,1,3.5,1.793374,-.8162696,.3126106,-1.997634,-.3411387,-.5162496,.0266794
7824,1,0,1,3204,0,1,3,1.557651,-.3108169,1.523611,.2849715,1.203717,-.4847125,.0153948
7825,1,0,0,3208,1,1,7.166667,3.161649,1.10445,.4699395,1.007516,1.09337,.815336,.8529661
7830,1,0,1,3205,0,1,4.583333,1.712319,-1.321722,.9967753,-1.469778,-2.131209,.0163846,-.5370622
7831,1,0,0,3206,0,0,.1666667,2.068232,-2.029356,-1.022809,-1.469778,-.2644852,-2.200619,-.6475536
7837,1,0,1,3210,0,1,5.666667,2.467047,-.512998,.8914081,.2849715,.7623295,.2827018,-.738288
7839,1,0,0,3210,0,1,3.833333,2.12062,-1.220632,-.2676307,.2849715,-.1204451,-.7825667,-2.504821
7842,1,0,1,3206,0,1,1.75,2.272533,-1.624994,.2592051,-1.914259,-1.00322,-2.38047,-1.420993
7845,1,0,0,3203,0,1,7.833333,3.899383,-.9173601,.3645723,-.9536754,-.4514855,.5490189,-.5370622
7849,1,0,0,3209,0,1,3.583333,2.552843,-.2097264,.4699395,-.4375725,.7623295,.5490189,.2363776
7850,1,0,0,3206,0,1,3.5,2.132771,-.9173601,.0484708,-.3343519,-.4514855,-.2499325,.7755756
7851,1,0,1,3207,0,1,4.166667,1.456901,-1.220632,.0484708,-1.572999,-.4514855,-.2499325,-2.504821
7853,0,1,1,3207,1,1,10.5,2.157024,.4979073,-.1622635,.4914127,.5786229,.5490189,.3468689
7854,0,1,0,3203,1,1,7.25,1.961982,1.407722,-.1622635,.8010744,-.3567581,1.081653,.2363776
7856,0,1,1,3210,1,1,11.41667,2.989736,-.1086359,-.1622635,-.3343519,-.0221957,.2827018,.3468689
7857,1,0,1,3203,0,1,5.083333,2.151592,-.9120901,-.4568678,-.8504548,.2105954,.1149735,-.0950966
7865,1,0,0,3212,0,1,4,3.354071,-.512998,-2.145551,-.4375725,-.4514855,-.2499325,.2363776
7871,1,0,1,3205,0,1,5.416667,1.642564,-1.726084,-1.708851,-1.77944,-1.509269,-2.38047,-1.541246
7875,1,0,0,3203,0,1,3.416667,2.621301,-.1086359,-.7944665,-.9536754,-.782526,-1.048884,-.0950966
7877,0,1,1,3206,0,1,1.333333,1.676037,-.9173601,-.0568964,-1.249383,-1.440562,-.2499325,-.5370622
7883,1,0,0,3201,0,0,2.083333,1.474348,-1.624994,-.1622635,-1.77944,-.3567581,-1.278433,-2.00425
7887,1,0,1,3204,0,1,1.583333,1.639223,.0935452,-1.532037,-1.469778,-1.00322,-.5162496,-.9790277
