scuid,ratio,dist,crime,income,moved,scennum,altnum,wave,mvcost,family,norms,homecost,size,taxes,schqual,withincitymove,copyhome,blkscen
85701034,6.214608,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
85701034,6.214608,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
85701034,6.906755,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
85701034,0,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
85701034,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
85701034,0,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
85701034,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
85701034,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
85701034,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
85701034,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
85701034,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
85701034,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
85701034,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,0,-.0953102,0,0,-1,0,0,17
85701034,0,0,0,0,0,1,3,2,0,0,0,-.1466035,0,0,-1,0,0,17
85701034,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,0,.1625189,0,0,1,0,0,18
85701034,0,5,0,0,0,2,3,2,0,0,0,.2113091,0,0,2,0,0,18
85701034,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,0,-.1823216,0,0,-1,0,0,19
85701034,0,-1,0,0,0,3,3,2,0,0,0,-.0870114,0,0,-2,0,0,19
85701034,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
85701034,0,-2,0,0,0,4,3,2,0,0,0,.6931472,0,0,2,0,0,20
85701034,2.197225,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
85701034,-4.60517,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
85701034,6.906755,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
85701034,0,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
85701034,2.197225,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
85701034,-4.60517,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
85701034,2.197225,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
85701034,-4.60517,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
85770090,6.802395,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
85770090,4.60517,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
85770090,6.620073,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
85770090,5.521461,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
85770090,6.906755,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
85770090,0,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
85770090,1.029619,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
85770090,-1.609438,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
85770090,.9555114,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
85770090,-.9162907,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
85770090,6.906755,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
85770090,0,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
85770090,1.386294,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
85770090,-5.298317,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
85770090,6.906755,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
85770090,0,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
85770090,-2.079442,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
85770090,.3184537,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
85770090,-.6931472,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
85770090,0,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
85770090,-1.791759,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
85770090,.7731899,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
85770090,-1.609438,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
85770090,1.029619,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
85770090,-6.906755,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
85770090,-6.906755,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
85770090,-.4054651,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
85770090,.5108256,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
85770090,6.906755,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
85770090,0,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
85770090,-2.890372,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
85770090,-2.890372,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
85807010,-.9162907,-10,0,-.3566749,-1,1,1,2,0,-1,0,0,0,0,0,0,0,9
85807010,-.5108256,0,0,.2623643,0,1,3,2,0,-1,0,0,0,0,0,0,0,9
85807010,-2.197225,-5,0,-1.272966,-1,2,1,2,0,0,0,0,0,0,0,0,0,10
85807010,-6.802395,-4,0,-.4462871,0,2,3,2,0,-1,0,0,0,0,0,0,0,10
85807010,-2.197225,-2.5,0,-.4248832,-1,3,1,2,0,-1,0,0,0,0,0,0,0,11
85807010,-6.802395,-2,0,-.6190392,0,3,3,2,0,0,0,0,0,0,0,0,0,11
85807010,-1.609438,-3.5,0,-.597837,-1,4,1,2,0,0,0,0,0,0,0,0,0,12
85807010,1.029619,1.5,0,1.098612,0,4,3,2,0,-1,0,0,0,0,0,0,0,12
85807010,6.802395,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
85807010,4.60517,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
85807010,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
85807010,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
85807010,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
85807010,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
85807010,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
85807010,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
85807010,1.252763,-5,0,-.0953102,-1,1,1,2,0,0,0,-.0953102,0,0,-1,0,0,17
85807010,-.6931472,0,0,0,0,1,3,2,0,0,0,-.1466035,0,0,-1,0,0,17
85807010,1.098612,-5,0,-.0953102,-1,2,1,2,0,0,0,.1625189,0,0,1,0,0,18
85807010,0,5,0,0,0,2,3,2,0,0,0,.2113091,0,0,2,0,0,18
85807010,2.944439,-6,0,-.0953102,-1,3,1,2,0,0,0,-.1823216,0,0,-1,0,0,19
85807010,-3.912023,-1,0,0,0,3,3,2,0,0,0,-.0870114,0,0,-2,0,0,19
85807010,6.802395,-5,0,-.0953102,-1,4,1,2,0,0,0,.5108256,0,0,1,0,0,20
85807010,4.60517,-2,0,0,0,4,3,2,0,0,0,.6931472,0,0,2,0,0,20
85807010,-2.014903,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
85807010,-1.609438,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
85807010,1.791759,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
85807010,1.098612,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
85807010,-1.386294,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
85807010,-6.684612,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
85807010,.9162908,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
85807010,.4054651,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
85887009,6.906755,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
85887009,0,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
85887009,6.906755,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
85887009,0,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
85887009,6.802395,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
85887009,4.60517,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
85887009,6.684612,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
85887009,5.298317,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
85887009,1.252763,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
85887009,-.6931472,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
85887009,6.684612,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
85887009,5.298317,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
85887009,1.252763,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
85887009,-.6931472,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
85887009,1.252763,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
85887009,-.6931472,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
85887009,2.079442,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
85887009,0,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
85887009,.8472978,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
85887009,-5.703783,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
85887009,1.386294,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
85887009,-5.298317,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
85887009,6.55108,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
85887009,5.703783,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
85887009,6.906755,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
85887009,0,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
85887009,6.906755,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
85887009,0,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
85887009,6.906755,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
85887009,0,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
85887009,6.906755,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
85887009,0,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
85957009,6.906755,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
85957009,0,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
85957009,2.197225,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
85957009,-4.60517,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
85957009,.8472978,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
85957009,-5.703783,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
85957009,.2231435,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
85957009,-1.386294,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
85957009,-1.609438,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
85957009,-.2231435,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
85957009,-2.079442,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
85957009,-2.079442,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
85957009,-.5108256,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
85957009,-.9162907,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
85957009,0,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
85957009,.2876821,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
85957009,6.906755,-1.5,0,-.0953102,-1,1,1,1,0,0,0,0,0,-5,0,0,0,45
85957009,0,1,0,-.2006707,0,1,3,1,0,0,0,0,0,-5,0,0,0,45
85957009,.6931472,-1.5,0,0,-1,2,1,1,0,0,0,0,0,5,0,0,0,46
85957009,-1.098612,4,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,46
85957009,2.079442,-2.5,0,-.1397619,-1,3,1,1,0,0,0,0,0,-10,0,0,0,47
85957009,0,.5,0,-.0909718,0,3,3,1,0,0,0,0,0,-10,0,0,0,47
85957009,2.079442,-5.5,0,-.0953102,-1,4,1,1,0,0,0,0,0,5,0,0,0,48
85957009,0,-4.5,0,0,0,4,3,1,0,0,0,0,0,10,0,0,0,48
86237009,6.214608,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
86237009,6.214608,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
86237009,6.214608,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
86237009,6.214608,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
86237009,-6.906755,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
86237009,-6.906755,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
86237009,-6.214608,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
86237009,0,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
86237009,-6.906755,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
86237009,-6.906755,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
86237009,-6.906755,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
86237009,-6.906755,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
86237009,-6.214608,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
86237009,0,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
86237009,-6.55108,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
86237009,-.8472978,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
86237009,6.214608,-1.5,0,-.0953102,-1,1,1,1,0,0,0,0,0,-5,0,0,0,45
86237009,6.214608,1,0,-.2006707,0,1,3,1,0,0,0,0,0,-5,0,0,0,45
86237009,-6.906755,-1.5,0,0,-1,2,1,1,0,0,0,0,0,5,0,0,0,46
86237009,-6.906755,4,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,46
86237009,6.214608,-2.5,0,-.1397619,-1,3,1,1,0,0,0,0,0,-10,0,0,0,47
86237009,6.214608,.5,0,-.0909718,0,3,3,1,0,0,0,0,0,-10,0,0,0,47
86237009,6.906755,-5.5,0,-.0953102,-1,4,1,1,0,0,0,0,0,5,0,0,0,48
86237009,0,-4.5,0,0,0,4,3,1,0,0,0,0,0,10,0,0,0,48
86280107,6.906755,-5,-.6931472,-.3364722,-1,1,1,2,0,0,0,0,0,0,0,0,0,1
86280107,0,5,-1.386294,-.1541507,0,1,3,2,0,0,0,0,0,0,0,0,0,1
86280107,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,0,0,0,0,0,0,0,2
86280107,0,0,-.6931472,-.0953102,0,2,3,2,0,0,0,0,0,0,0,0,0,2
86280107,6.906755,-5,.6931472,-.1335314,-1,3,1,2,0,0,0,0,0,0,0,0,0,3
86280107,0,5,1.386294,.3184537,0,3,3,2,0,0,0,0,0,0,0,0,0,3
86280107,6.906755,-5,.6931472,-.5108256,-1,4,1,2,0,0,0,0,0,0,0,0,0,4
86280107,0,5,0,.0953102,0,4,3,2,0,0,0,0,0,0,0,0,0,4
86280107,6.906755,-5,0,-.1397619,-1,1,1,2,0,0,0,0,0,0,1,0,0,5
86280107,0,5,0,0,0,1,3,2,0,0,0,0,0,0,-1,0,0,5
86280107,6.906755,-5,0,-.0487902,-1,2,1,2,0,0,0,0,0,0,2,0,0,6
86280107,0,5,0,.0909718,0,2,3,2,0,0,0,0,0,0,0,0,0,6
86280107,6.906755,-5,0,-.1397619,-1,3,1,2,0,0,0,0,0,0,2,0,0,7
86280107,0,-2,0,-.0909718,0,3,3,2,0,0,0,0,0,0,1,0,0,7
86280107,6.906755,-5,0,-.2623643,-1,4,1,2,0,0,0,0,0,0,2,0,0,8
86280107,0,5,0,-.0800427,0,4,3,2,0,0,0,0,0,0,2,0,0,8
86280107,6.906755,-5,0,-.0953102,-1,1,1,2,0,0,-1,-.1823216,0,0,0,0,0,13
86280107,0,0,0,0,0,1,3,2,0,0,-1,-.2876821,0,0,0,0,0,13
86280107,6.906755,-5,0,-.0953102,-1,2,1,2,0,0,1,-.0953102,0,0,0,0,0,14
86280107,0,5,0,0,0,2,3,2,0,0,2,0,0,0,0,0,0,14
86280107,6.906755,-6,0,-.0953102,-1,3,1,2,0,0,-1,.2231435,0,0,0,0,0,15
86280107,0,-1,0,0,0,3,3,2,0,0,-2,.2231435,0,0,0,0,0,15
86280107,6.906755,-5,0,-.0953102,-1,4,1,2,0,0,1,.2231435,0,0,0,0,0,16
86280107,0,-2,0,0,0,4,3,2,0,0,2,.3184537,0,0,0,0,0,16
86280107,1.098612,-.002,0,-.0487902,-1,1,1,2,0,0,0,0,0,0,0,-1,-1,21
86280107,-5.521461,1.998,0,.0909718,0,1,3,2,0,0,0,0,0,0,0,-1,-1,21
86280107,6.906755,-2,0,-.2231435,-1,2,1,2,0,0,0,0,0,0,0,0,-1,22
86280107,0,0,0,.1823216,0,2,3,2,0,0,0,0,0,0,0,0,-1,22
86280107,0,-.002,0,-.2231435,-1,3,1,2,0,0,0,0,0,0,0,-1,0,23
86280107,-6.214608,1.998,0,0,0,3,3,2,0,0,0,0,0,0,0,-1,1,23
86280107,1.098612,-.002,0,-.0953102,-1,4,1,2,0,0,0,0,0,0,0,-1,0,24
86280107,-5.521461,1.998,0,.597837,0,4,3,2,0,0,0,0,0,0,0,-1,0,24
86700930,6.802395,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
86700930,4.60517,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
86700930,1.386294,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
86700930,-5.298317,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
86700930,1.386294,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
86700930,-5.298317,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
86700930,-.2231435,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
86700930,-1.609438,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
86700930,1.386294,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
86700930,-5.298317,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
86700930,6.906755,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
86700930,0,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
86700930,1.386294,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
86700930,-5.298317,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
86700930,6.906755,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
86700930,0,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
86700930,6.684612,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
86700930,5.298317,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
86700930,.5108256,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
86700930,-.4054651,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
86700930,2.197225,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
86700930,-4.60517,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
86700930,1.94591,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
86700930,.6931472,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
86700930,1.386294,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
86700930,-5.298317,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
86700930,2.079442,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
86700930,0,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
86700930,6.906755,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
86700930,0,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
86700930,2.079442,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
86700930,0,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
86700954,6.620073,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
86700954,5.521461,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
86700954,0,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
86700954,.6931472,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
86700954,6.906755,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
86700954,0,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
86700954,6.906755,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
86700954,0,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
86700954,6.906755,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
86700954,0,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
86700954,6.906755,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
86700954,0,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
86700954,6.906755,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
86700954,0,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
86700954,6.906755,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
86700954,0,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
86700954,-6.906755,-10,0,-.1053605,-1,1,1,1,0,-1,0,0,0,0,0,0,0,33
86700954,-6.906755,0,0,.0953102,0,1,3,1,0,-1,0,0,0,0,0,0,0,33
86700954,-6.906755,-5,0,-.5108256,-1,2,1,1,0,0,0,0,0,0,0,0,0,34
86700954,-6.906755,-4,0,-.2231435,0,2,3,1,0,-1,0,0,0,0,0,0,0,34
86700954,-6.906755,-2.5,0,-.1466035,-1,3,1,1,0,-1,0,0,0,0,0,0,0,35
86700954,-6.906755,-2.4,0,-.3184537,0,3,3,1,0,0,0,0,0,0,0,0,0,35
86700954,-6.906755,-3.5,0,-.1625189,-1,4,1,1,0,0,0,0,0,0,0,0,0,36
86700954,-6.906755,1.5,0,.6931472,0,4,3,1,0,-1,0,0,0,0,0,0,0,36
86700954,6.906755,-2.5,0,-.076961,-1,1,1,1,-2,0,0,0,.5,0,0,0,0,41
86700954,0,0,0,-.1603426,0,1,3,1,8,0,0,0,1.5,0,0,0,0,41
86700954,6.906755,-2.5,0,-.0198026,-1,2,1,1,-2,0,0,0,.5,0,0,0,0,42
86700954,0,0,0,.0935261,0,2,3,1,8,0,0,0,0,0,0,0,0,42
86700954,6.906755,-2.5,0,-.0953102,-1,3,1,1,-15,0,0,0,-1,0,0,0,0,43
86700954,0,0,0,0,0,3,3,1,-11,0,0,0,-.5,0,0,0,0,43
86700954,6.906755,-2.5,0,-.076961,-1,4,1,1,-6,0,0,0,.2,0,0,0,0,44
86700954,0,0,0,-.1603426,0,4,3,1,0,0,0,0,.3,0,0,0,0,44
86700994,6.906755,-5,-.6931472,-.1823216,-1,1,1,1,0,0,0,0,0,0,0,0,0,25
86700994,0,5,-1.386294,-.0870114,0,1,3,1,0,0,0,0,0,0,0,0,0,25
86700994,6.906755,-5,0,-.0487902,-1,2,1,1,0,0,0,0,0,0,0,0,0,26
86700994,0,0,-.6931472,-.0487902,0,2,3,1,0,0,0,0,0,0,0,0,0,26
86700994,6.906755,-5,.6931472,-.0571584,-1,3,1,1,0,0,0,0,0,0,0,0,0,27
86700994,0,5,1.386294,.1541507,0,3,3,1,0,0,0,0,0,0,0,0,0,27
86700994,6.906755,-5,.6931472,-.2231435,-1,4,1,1,0,0,0,0,0,0,0,0,0,28
86700994,0,5,0,.0487902,0,4,3,1,0,0,0,0,0,0,0,0,0,28
86700994,6.906755,-5,0,-.1823216,-1,1,1,1,-10,0,0,0,0,0,0,0,0,29
86700994,0,5,0,0,0,1,3,1,5,0,0,0,0,0,0,0,0,29
86700994,6.906755,-5,0,0,-1,2,1,1,-15,0,0,0,0,0,0,0,0,30
86700994,0,5,0,.0953102,0,2,3,1,0,0,0,0,0,0,0,0,0,30
86700994,6.906755,-5,0,-.1397619,-1,3,1,1,-15,0,0,0,0,0,0,0,0,31
86700994,0,-2,0,-.0909718,0,3,3,1,-5,0,0,0,0,0,0,0,0,31
86700994,6.906755,-5,0,-.2623643,-1,4,1,1,-30,0,0,0,0,0,0,0,0,32
86700994,0,5,0,-.1670541,0,4,3,1,-20,0,0,0,0,0,0,0,0,32
